Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
26841,0,-27000,-27000,-17470,-27000,-27000,-27000,-16395,27000,27000,-1800,-27000,-27000,-27000,-27000,-19500,-27000,0
26842,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-14322,27000,-7363,-21600,-13500,-27000,-27000,-27000,-15990,-16200,0
26843,0,-16200,-27000,-17470,-27000,-27000,-18000,-1401,27000,7363,1800,-13500,-27000,-27000,-27000,-16170,5400,0
26845,0,-27000,-27000,-20647,9000,-27000,-27000,-22246,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16100,-27000,0
26846,0,-27000,-27000,-17470,-27000,-27000,-27000,-7252,-27000,12272,1800,-27000,-27000,-27000,-27000,-20000,-16200,0
26847,0,-27000,-27000,-14294,-27000,-27000,-27000,-14079,27000,-12272,19800,-13500,-27000,-27000,-27000,-17480,-27000,0
26848,-13500,-27000,-27000,-23823,-9000,-27000,-27000,-25902,27000,-17181,1800,-13500,-27000,-27000,-27000,-17300,-16200,0
26852,-13500,-27000,-19285,-27000,-27000,-27000,-27000,-27000,27000,17181,25200,-13500,-27000,-27000,-27000,-13000,-27000,0
26853,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-3595,27000,-2454,14400,-27000,-27000,-27000,-27000,-17500,-27000,0
26855,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26878,27000,-27000,19800,-13500,-27000,-27000,-27000,-19830,-27000,0
26856,0,-27000,-27000,-20647,9000,-27000,-27000,-17979,-27000,12272,3600,-27000,-27000,-27000,-27000,-16850,-27000,0
26858,0,-16200,-11571,-20647,-27000,-27000,0,-20783,27000,12272,0,-13500,-27000,-27000,-27000,-8289,-5400,0
26859,0,-27000,-19285,-17470,-27000,-27000,-27000,-20173,27000,22090,-10800,-13500,-27000,-27000,-27000,-18177,-27000,0
26861,27000,-27000,-27000,-23823,-27000,-27000,18000,-21514,27000,2454,19800,-13500,-27000,-27000,-27000,-4625,-5400,0
26864,0,-27000,-27000,-27000,-9000,-27000,-27000,-26634,27000,-27000,-10800,-13500,-27000,-27000,-27000,-27000,-16200,0
26866,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26146,27000,-22090,-9000,-13500,-27000,-27000,-27000,-20378,-16200,0
26867,0,-27000,-27000,-23823,-9000,-27000,-27000,-26878,27000,-17181,-7200,-13500,-27000,-27000,-27000,-17300,-16200,0
26868,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-25537,-27000,7363,-19800,27000,-27000,-27000,-27000,-27000,-27000,0
26870,0,-27000,-19285,-14294,-27000,-27000,-27000,-14566,27000,-2454,-14400,-13500,-27000,-27000,-27000,-15015,-16200,0
26872,0,-27000,-19285,-11117,-27000,-27000,-18000,-26024,-27000,17181,7200,-27000,-27000,-27000,-27000,-18500,-27000,0
26873,0,-27000,-27000,-17470,-27000,-27000,-18000,-17979,27000,12272,7200,-13500,-27000,-27000,-27000,-14596,-16200,0
26874,0,-27000,-19285,-20647,-27000,-27000,-18000,-21392,-27000,22090,-18000,-27000,-27000,-27000,-27000,-21000,-16200,0
26875,0,-27000,-27000,-20647,-27000,-27000,-27000,-26756,-27000,7363,9000,-13500,-27000,-27000,-27000,-16400,-5400,0
26876,0,-27000,-27000,-17470,-27000,-27000,-27000,-22489,27000,17181,-5400,-27000,-27000,-27000,-27000,-16500,-27000,0
26877,0,-27000,-11571,-23823,-27000,-27000,-27000,-24318,27000,2454,-12600,-27000,-27000,-27000,-27000,-18500,-27000,0
26879,0,-27000,-27000,-20647,-27000,-27000,-27000,-16029,27000,-12272,-27000,-13500,-27000,-27000,-27000,-20614,-16200,0
26881,0,-27000,-19285,-14294,-27000,-27000,-27000,-10300,27000,2454,-18000,-13500,-27000,-27000,-27000,-16205,-27000,0
26882,0,-27000,-27000,-23823,-27000,-27000,-27000,-15176,-27000,7363,5400,-13500,-27000,-27000,-27000,-19350,-16200,0
26883,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26756,27000,-27000,-3600,0,27000,-27000,-25137,-20400,-27000,0
26884,0,-27000,-19285,-20647,-27000,-27000,-27000,-17979,27000,27000,-12600,-27000,-27000,-27000,-27000,-19500,-27000,0
26885,0,-27000,-11571,-17470,-27000,-27000,-18000,-23221,27000,12272,16200,-13500,-27000,-27000,-27000,-17600,-5400,0
26886,0,-27000,-19285,-27000,-27000,-27000,-27000,-26146,-27000,17181,-7200,0,-27000,-27000,-27000,-19500,-27000,0
26888,0,-21600,-19285,-20647,-27000,27000,-27000,-16882,27000,2454,16200,-27000,-27000,-27000,-27000,-15290,-27000,0
26890,0,-27000,-11571,-11117,-27000,-27000,-27000,-14079,27000,27000,9000,-13500,-27000,-27000,-27000,-18160,-5400,0
26891,0,-27000,-27000,-20647,-27000,-27000,-27000,-11275,27000,2454,-14400,-13500,-27000,-27000,-27000,-15570,-5400,0
26893,0,-27000,-19285,-11117,-27000,-27000,-27000,-22002,27000,27000,19800,-27000,-27000,-27000,-27000,-20000,-27000,0
26895,-27000,-16200,-27000,-17470,-27000,-27000,-9000,-8715,27000,-7363,27000,-13500,-27000,-27000,-27000,-17418,-16200,0
26896,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-24683,27000,-2454,10800,0,-27000,-27000,-27000,-18000,-27000,0
26897,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-25537,27000,-22090,14400,-13500,-27000,-27000,-27000,-19000,-27000,0
26899,-13500,-27000,-11571,-23823,-27000,-27000,-27000,-25537,27000,-27000,-10800,-13500,-27000,-27000,-27000,-20663,-27000,0
26900,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-27000,27000,-2454,9000,-13500,-27000,-27000,-27000,-14567,-16200,0
26902,0,-27000,-27000,-23823,-27000,27000,-27000,-26756,27000,22090,14400,0,27000,-27000,-26068,-19300,-27000,0
26903,0,-27000,-11571,-20647,-27000,-27000,-18000,-19686,27000,-17181,-7200,-13500,-27000,-27000,-27000,-20651,-16200,0
26904,0,-27000,-19285,-23823,-27000,-27000,-27000,-22977,27000,12272,18000,-13500,-27000,-27000,-27000,-15100,-16200,0
26905,-13500,-27000,-19285,-23823,-27000,-27000,-27000,-24074,-27000,12272,5400,-13500,-27000,-27000,-27000,-18222,-5400,0
26906,0,-27000,-27000,-20647,-27000,-27000,-27000,-20539,27000,-2454,25200,-13500,-27000,-27000,-27000,-15030,-16200,0
26907,0,-27000,-27000,-17470,-27000,-27000,-27000,-19564,27000,27000,-14400,-13500,-27000,-27000,-27000,-17640,-16200,0
26911,0,-27000,-19285,-11117,9000,-27000,-27000,-10178,27000,2454,-19800,-27000,-27000,-27000,-27000,-16775,-27000,0
26912,0,-27000,-19285,-27000,-27000,-27000,-27000,-25537,-27000,17181,-21600,-27000,-27000,-27000,-27000,-19800,-27000,0
26913,0,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-27000,-27000,-27000,-27000,-16100,-27000,0
26914,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26512,27000,27000,-3600,-13500,-27000,-27000,-27000,-18200,-16200,0
26916,0,-27000,-11571,-23823,-27000,-27000,-27000,-9325,27000,-27000,-23400,-27000,-27000,-27000,-27000,-20500,-27000,0
26917,0,-27000,-19285,-20647,-27000,-27000,-27000,-22733,27000,-17181,-3600,-27000,-27000,-27000,-27000,-18500,-27000,0
26918,0,-27000,-11571,-11117,-27000,-27000,-27000,8471,27000,27000,21600,-27000,-27000,-27000,-27000,-20200,-27000,0
26920,0,-27000,-27000,-20647,-27000,-27000,-18000,-3230,27000,-2454,25200,-27000,-27000,-27000,-27000,-18755,-16200,0
26922,0,-21600,-27000,-23823,-27000,-27000,-27000,-22489,27000,-17181,-19800,-13500,-27000,-27000,-27000,-16990,-5400,0
26923,0,-27000,-27000,-17470,-9000,-27000,-27000,-23586,27000,-7363,-9000,-13500,-27000,-27000,-27000,-17398,-16200,0
26925,-13500,-27000,-27000,-23823,-9000,-27000,-27000,-27000,27000,22090,1800,-13500,-27000,-27000,-27000,-17500,-16200,0
26926,0,-27000,-19285,-27000,-27000,-27000,-27000,-9812,-27000,12272,7200,-27000,-27000,-27000,-27000,-18000,-27000,0
26928,0,-27000,-11571,-23823,-27000,-27000,-27000,-19564,-27000,2454,-9000,-13500,-27000,-27000,-27000,-21404,-27000,0
26929,0,-27000,-27000,-17470,-27000,-27000,-27000,-9568,27000,7363,16200,-27000,-27000,-27000,-27000,-17000,-27000,0
26930,-13500,-27000,-27000,-17470,-27000,-27000,-27000,13835,27000,17181,-5400,-27000,-27000,-27000,-27000,-19000,-27000,0
26931,-27000,-16200,-27000,-23823,-27000,-27000,-9000,-25171,-27000,7363,21600,27000,-27000,-27000,-27000,-27000,-16200,0
26932,0,-27000,-11571,-27000,-27000,-27000,-9000,2620,27000,-2454,5400,-13500,-27000,-27000,-27000,-17442,-16200,0
26935,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-27000,27000,27000,-18000,0,27000,-22846,-24206,-19100,-27000,0
26937,0,-27000,-27000,-11117,-27000,-27000,-27000,-9934,-27000,27000,23400,-27000,-27000,-27000,-27000,-20000,-27000,0
26939,13500,-27000,-27000,-17470,-27000,-27000,-18000,-10909,27000,12272,10800,-13500,-27000,-27000,-27000,-10800,-5400,0
26940,0,-27000,-27000,-20647,-9000,-27000,-27000,-24927,27000,12272,19800,-27000,-27000,-27000,-27000,-18500,-27000,0
26941,0,-27000,-27000,-17470,-27000,-27000,-27000,-15663,27000,-12272,-18000,-13500,-27000,-27000,-27000,-17970,-16200,0
26942,-13500,-27000,-19285,-23823,-9000,-27000,-27000,-26878,27000,27000,-7200,-13500,-27000,-27000,-27000,-18300,-16200,0
26943,0,-27000,-19285,-20647,-27000,-27000,-27000,-20173,27000,-12272,-21600,-27000,-27000,-27000,-27000,-19500,-27000,0
26945,0,-21600,-27000,-20647,-27000,-27000,-18000,-12372,27000,2454,23400,-27000,-27000,-27000,-27000,-17684,-27000,0
26946,0,-27000,-27000,-14294,-27000,27000,-18000,-24683,27000,2454,-19800,-13500,-27000,-27000,-27000,-9500,-5400,0
26947,0,-27000,-27000,-27000,-27000,-27000,-27000,-26878,27000,12272,-19800,27000,-27000,-27000,-27000,-27000,-27000,0
26948,0,-27000,-27000,-23823,-27000,-27000,-27000,-25049,27000,22090,-12600,-27000,-27000,-27000,-27000,-10000,-27000,0
26949,0,-27000,-27000,-20647,-27000,-27000,-27000,-21270,27000,-12272,5400,-13500,-27000,-27000,-27000,-16470,-16200,0
26951,0,-21600,-19285,-23823,-27000,-27000,0,-20173,27000,7363,-18000,-13500,-27000,-27000,-27000,-6210,-16200,0
26952,0,-27000,-19285,-20647,-27000,-27000,-18000,-11884,27000,-7363,-18000,-13500,-27000,-27000,-27000,-15570,-16200,0
26955,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-24683,-27000,17181,-18000,-27000,27000,-22846,-27000,-19000,-27000,0
26956,0,-27000,-19285,-17470,-27000,-27000,-27000,-26512,27000,-2454,-25200,-13500,-27000,-27000,-27000,-14141,-16200,0
26957,-13500,-27000,-19285,-27000,-27000,-27000,-27000,-27000,27000,-27000,-9000,0,27000,-27000,-26068,-19100,-27000,0
26958,0,-27000,-27000,-17470,-27000,-27000,-27000,-23343,-27000,17181,-16200,-13500,-27000,-27000,-27000,-17550,-5400,0
26959,0,-27000,-19285,-20647,-27000,-27000,-27000,-22855,-27000,17181,-7200,-13500,-27000,-27000,-27000,-16650,-16200,0
26962,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-27000,27000,17181,16200,27000,27000,-10384,-10241,-27000,-16200,0
26963,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-25537,27000,-2454,-3600,0,27000,-27000,-22344,-20500,-16200,0
26966,-13500,-27000,-27000,-20647,9000,-27000,-27000,-17979,-27000,12272,3600,-27000,-27000,-27000,-27000,-19000,-27000,0
26968,0,-27000,-27000,-23823,-27000,-27000,-27000,-27000,-27000,22090,-18000,-13500,-27000,-27000,-27000,-16300,-16200,0
26969,0,-27000,-19285,-23823,-9000,-27000,-27000,-26634,27000,7363,7200,-13500,-27000,-27000,-27000,-14200,-16200,0
26970,0,-27000,-11571,-20647,-27000,-27000,-27000,-23099,27000,-17181,-5400,-13500,-27000,-27000,-27000,-18810,-27000,0
26972,0,-16200,-27000,-23823,-27000,-27000,0,-27000,-27000,12272,25200,-13500,-27000,-27000,-27000,-7400,-16200,0
26976,0,-27000,-19285,-23823,-9000,-27000,-27000,-26268,-27000,12272,9000,-13500,-27000,-27000,-27000,-18222,-16200,0
26977,13500,-27000,-11571,-20647,-27000,-27000,-27000,-16516,27000,2454,-10800,-27000,-27000,-27000,-27000,-17310,-27000,0
26979,-13500,-27000,-19285,-27000,-27000,-27000,-27000,-22733,27000,12272,18000,-27000,-27000,-27000,-27000,-17100,-27000,0
26980,0,-27000,-11571,-17470,-27000,-27000,-27000,-19564,27000,22090,5400,-27000,-27000,-27000,-27000,-20200,-16200,0
26981,0,-27000,-27000,-23823,-27000,-27000,-27000,-22002,27000,-2454,21600,-27000,-27000,-27000,-27000,-9880,-27000,0
26982,-13500,-27000,-27000,-23823,-27000,-27000,-18000,-26268,-27000,12272,12600,-13500,-27000,-27000,-27000,-27000,-16200,0
26985,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-24562,27000,-2454,-14400,-27000,-27000,-27000,-27000,-15400,-27000,0
26987,0,-27000,-19285,-23823,9000,-27000,-27000,-26634,27000,-7363,9000,-27000,-27000,-27000,-27000,-15800,-16200,0
26988,0,-27000,-19285,-20647,-27000,-27000,-27000,-9081,27000,12272,0,-27000,-27000,-27000,-27000,-18025,-5400,0
26989,0,-27000,-27000,-23823,-27000,-27000,-27000,-20173,27000,-2454,-14400,-27000,-27000,-27000,-27000,-15000,-27000,0
26993,0,-27000,-27000,-14294,-27000,27000,-18000,-25049,27000,-7363,27000,-13500,-27000,-27000,-27000,-13530,-27000,0
26994,0,-27000,-27000,-17470,-27000,-27000,-27000,-27000,27000,12272,-5400,-13500,-27000,-27000,-27000,-16380,-16200,0
26997,0,-27000,-11571,-27000,-9000,-27000,-27000,-23343,27000,12272,3600,-13500,-27000,-27000,-27000,-13590,-16200,0
26998,0,-27000,-27000,-23823,-27000,-27000,-27000,-27000,27000,-2454,-14400,-13500,-27000,-27000,-27000,-19693,-27000,0
26999,0,-27000,-27000,-14294,-27000,-27000,-18000,-26390,27000,-2454,-16200,-13500,-27000,-27000,-27000,-12400,-16200,0
27000,0,-21600,-19285,-27000,-27000,-27000,-18000,-23099,27000,7363,-3600,-13500,-27000,-27000,-27000,-13347,-16200,0
27002,13500,-27000,-27000,-17470,-27000,-27000,-27000,-7862,27000,27000,-14400,-27000,-27000,-27000,-27000,-17735,-27000,0
27006,0,-27000,-11571,-20647,-27000,-27000,-18000,-20661,27000,17181,21600,-13500,-27000,-27000,-27000,-14940,-16200,0
27008,0,-27000,-19285,-17470,-27000,-27000,-27000,-22367,27000,-2454,7200,-27000,-27000,-27000,-27000,-18980,-16200,0
27011,-13500,-27000,-19285,-27000,-27000,-27000,-27000,-26634,27000,12272,5400,0,-27000,-27000,-27000,-13087,-27000,0
27014,13500,-27000,-11571,-20647,-27000,-27000,-18000,-15663,27000,27000,16200,-13500,-27000,-27000,-27000,-15100,-16200,0
27016,0,-27000,-27000,-23823,-9000,-27000,-27000,-26268,27000,27000,-10800,-13500,-27000,-27000,-27000,-17500,-5400,0
27018,0,-27000,-11571,-20647,-27000,-27000,-27000,-25293,27000,-17181,-5400,-13500,-27000,-27000,-27000,-16100,-16200,0
27020,0,-27000,-11571,-23823,-27000,-27000,-27000,-20295,27000,-12272,-23400,-27000,-27000,-27000,-27000,-19500,-16200,0
27021,0,-27000,-19285,-14294,-27000,-27000,-27000,-13225,27000,-7363,3600,-13500,-27000,-27000,-27000,-13722,-5400,0
27022,0,-27000,-11571,-27000,-9000,-27000,-27000,-23586,27000,-12272,1800,-13500,-27000,-27000,-27000,-18100,-27000,0
27023,-13500,-27000,-27000,-20647,-9000,-27000,-27000,-25902,27000,-17181,23400,-13500,-27000,-27000,-27000,-18600,-16200,0
27024,0,-27000,-27000,-23823,-9000,-27000,-27000,-25415,27000,27000,-14400,-13500,-27000,-27000,-27000,-18200,-27000,0
27027,0,-27000,-19285,-20647,-27000,-27000,-27000,-20173,27000,27000,-12600,-13500,-27000,-27000,-27000,-17640,-16200,0
27037,0,-27000,-11571,-20647,-27000,-27000,-27000,-17979,27000,-12272,1800,-27000,-27000,-27000,-27000,-19500,-27000,0
27038,0,-27000,-11571,-23823,-27000,-27000,-18000,-23830,-27000,17181,3600,-27000,-27000,-27000,-27000,-19500,-27000,0
27039,0,-27000,-19285,-20647,-27000,-27000,-27000,-20051,27000,-2454,-10800,-27000,-27000,-27000,-27000,-17933,-16200,0
27040,0,-27000,-11571,-20647,-27000,-27000,-27000,-17735,-27000,22090,-27000,-13500,-27000,-27000,-27000,-19775,-16200,0
27041,0,-27000,-27000,-20647,-9000,-27000,-27000,-18954,27000,-12272,-5400,-13500,-27000,-27000,-27000,-17550,-27000,0
27043,13500,-27000,-27000,-23823,-27000,-27000,-27000,-27000,27000,27000,-16200,-13500,-27000,-27000,-27000,-18680,-16200,0
27044,0,-27000,-11571,-4764,-27000,-27000,-18000,-24440,27000,22090,-14400,-13500,-27000,-27000,-27000,-16236,-16200,0
27046,0,-27000,-11571,-20647,-27000,-27000,-27000,-22855,27000,17181,25200,-27000,-27000,-27000,-27000,-19500,-27000,0
27047,0,-27000,-27000,-20647,9000,-27000,-27000,-20173,-27000,12272,1800,-27000,-27000,-27000,-27000,-18800,-27000,0
27049,-13500,-27000,-19285,-20647,-27000,-27000,9000,-25659,27000,2454,3600,-27000,-27000,-27000,-27000,-9567,-27000,0
27050,0,-27000,-19285,-11117,-27000,-27000,-18000,-20783,27000,-7363,-10800,-13500,-27000,-27000,-27000,-13740,-5400,0
27053,0,-27000,-27000,-23823,-27000,-27000,-27000,-11641,27000,2454,-14400,-13500,-27000,-27000,-27000,-15570,-16200,0
27054,0,-27000,-19285,-17470,-27000,-27000,-18000,-14322,27000,2454,9000,-13500,-27000,-27000,-27000,-14670,-27000,0
27055,-13500,-27000,-19285,-23823,-27000,-27000,-27000,-26268,27000,12272,5400,-13500,-27000,-27000,-27000,-14030,-27000,0
27057,-13500,-27000,-27000,-23823,-27000,27000,-27000,-26878,27000,22090,10800,0,27000,-27000,-26068,-18200,-27000,0
27059,0,-27000,-27000,-20647,-27000,-27000,-27000,-24318,27000,17181,-19800,-27000,-27000,-27000,-27000,-18500,-27000,0
27062,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-20905,27000,-12272,-25200,-13500,-27000,-27000,-27000,-18450,-27000,0
27063,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26390,-27000,17181,9000,-13500,-27000,-27000,-27000,-27000,-27000,0
27066,0,-27000,-27000,-17470,-27000,-27000,-27000,-22977,27000,-2454,-1800,-13500,-27000,-27000,-27000,-14310,-16200,0
27068,0,-27000,-11571,-20647,-27000,-27000,-27000,-10178,27000,-12272,12600,-13500,-27000,-27000,-27000,-17905,-27000,0
27070,0,-27000,-19285,-20647,-27000,-27000,-27000,-8593,27000,7363,-19800,-27000,-27000,-27000,-27000,-19775,-16200,0
27072,0,-27000,-11571,-17470,-27000,-27000,-27000,-8837,27000,7363,19800,-27000,-27000,-27000,-27000,-18925,-27000,0
27073,0,-27000,-19285,-27000,-9000,-27000,-27000,-26268,-27000,7363,12600,-13500,-27000,-27000,-27000,-18900,-27000,0
27074,0,-27000,-11571,-20647,-27000,-27000,-27000,-15907,27000,17181,25200,-13500,-27000,-27000,-27000,-17955,-16200,0
27075,0,-27000,-11571,-17470,-27000,-27000,-27000,-24562,27000,-17181,5400,-13500,-27000,-27000,-27000,-14180,-16200,0
27076,0,-27000,-11571,-20647,-27000,-27000,-27000,-15054,27000,17181,25200,-13500,-27000,-27000,-27000,-17955,-16200,0
27078,0,-27000,-11571,-14294,-27000,-27000,-27000,-10909,27000,2454,-5400,-27000,-27000,-27000,-27000,-19044,-27000,0
27079,0,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-27000,-27000,-27000,-27000,-16100,-27000,0
27081,0,-16200,-27000,-23823,-27000,-27000,0,-11762,27000,2454,-7200,-13500,-27000,-27000,-27000,-9270,-27000,0
27084,0,-27000,-11571,-23823,-27000,-27000,-27000,-60,-27000,17181,-10800,-27000,-27000,-27000,-27000,-20500,-27000,0
27086,-13500,-27000,-19285,-27000,-9000,-27000,9000,-26878,27000,12272,18000,-13500,-27000,-27000,-27000,-7500,-27000,0
27087,0,-27000,-11571,-27000,-27000,-27000,-27000,-23586,27000,-27000,27000,-13500,-27000,-27000,-27000,-18100,-16200,0
27089,13500,-27000,-27000,-14294,-27000,-27000,-27000,-20905,27000,22090,-25200,-27000,-27000,-27000,-27000,-17190,-27000,0
27090,0,-27000,-19285,-23823,-27000,-27000,-27000,-7618,27000,-12272,-12600,-27000,-27000,-27000,-27000,-20000,-16200,0
27091,-13500,-27000,-11571,-17470,-27000,-27000,-27000,5790,27000,27000,23400,-27000,-27000,-27000,-27000,-20000,-27000,0
27092,0,-27000,-27000,-17470,-27000,-27000,-27000,-22977,27000,-22090,-10800,-13500,-27000,-27000,-27000,-18543,-16200,0
27093,0,-27000,-11571,-11117,-27000,-27000,-27000,-15176,27000,-12272,25200,-13500,-27000,-27000,-27000,-16019,-16200,0
27095,0,-27000,-27000,-20647,-27000,-27000,-27000,-20417,27000,-7363,27000,-13500,-27000,-27000,-27000,-14310,-16200,0
27096,0,-27000,-27000,-17470,-9000,-27000,-27000,-24805,-27000,12272,-1800,-13500,-27000,-27000,-27000,-19608,-16200,0
27100,13500,-27000,-27000,-23823,-27000,27000,-18000,-26756,27000,-7363,7200,-13500,-27000,-27000,-27000,-7300,-27000,0
27101,0,-27000,-27000,-11117,-27000,-27000,-18000,-25781,27000,-17181,10800,-13500,-27000,-27000,-27000,-11000,-27000,0
27103,0,-27000,-11571,-23823,-27000,-27000,-27000,-24074,-27000,27000,19800,-27000,-27000,-27000,-27000,-21200,-27000,0
27104,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26634,27000,-2454,14400,-27000,-27000,-27000,-27000,-17500,-27000,0
27105,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26878,-27000,22090,-10800,27000,-27000,-27000,-27000,-27000,-27000,0
27107,0,-27000,-27000,-17470,-27000,-27000,-18000,-26390,27000,7363,12600,0,-27000,-27000,-27000,-17500,-27000,0
27108,0,-27000,-11571,-17470,-27000,-27000,-27000,-24683,-27000,12272,-5400,-13500,-27000,-27000,-27000,-16500,-16200,0
27109,0,-27000,-27000,-23823,-27000,-27000,-27000,-23586,27000,12272,19800,-27000,-27000,-27000,-27000,-19500,-5400,0
27110,0,-27000,-19285,-20647,-9000,-27000,-27000,-17979,27000,27000,-25200,-13500,-27000,-27000,-27000,-18180,-5400,0
27111,0,-27000,-27000,-23823,-27000,-27000,-27000,-21636,27000,2454,-14400,0,27000,-18692,-22344,-19500,-27000,0
27112,0,-27000,-11571,-23823,-27000,-27000,-18000,-21270,27000,17181,-12600,-13500,-27000,-27000,-27000,-13050,-5400,0
27115,0,-21600,-11571,-20647,-27000,-27000,-27000,-13957,27000,-7363,10800,-13500,-27000,-27000,-27000,-13485,-5400,0
27116,13500,-27000,-11571,-27000,-27000,-27000,-18000,-20661,27000,2454,27000,-13500,-27000,-27000,-27000,-8370,-16200,0
27117,0,-27000,-11571,-20647,-27000,-27000,-27000,-26634,-27000,7363,-3600,-13500,-27000,-27000,-27000,-12400,-16200,0
27118,0,-27000,-27000,-20647,-9000,-27000,-27000,-15541,27000,-12272,-5400,-13500,-27000,-27000,-27000,-18450,-16200,0
27119,0,-27000,-19285,-23823,-27000,-27000,-18000,-24562,27000,-22090,19800,-13500,-27000,-27000,-27000,-15700,-27000,0
27121,13500,-27000,-11571,-23823,9000,-27000,-27000,-26634,-27000,2454,-9000,-27000,-27000,-27000,-27000,-13150,-27000,0
27122,0,-27000,-19285,-20647,-27000,-27000,-27000,-23586,27000,-2454,7200,-27000,-27000,-27000,-27000,-18450,-27000,0
27123,-13500,-27000,-27000,-23823,9000,-27000,-18000,-20295,27000,-12272,-18000,-27000,-27000,-27000,-27000,-17800,-27000,0
27124,0,-27000,-27000,-20647,-27000,27000,-27000,-23343,27000,7363,-19800,-13500,-27000,-27000,-27000,-12510,-16200,0
27125,-13500,-27000,-11571,-20647,-27000,-27000,-27000,-20173,-27000,12272,16200,-27000,-27000,-27000,-27000,-8500,-27000,0
27126,0,-27000,-19285,-20647,-27000,-27000,-27000,-16516,27000,-7363,7200,-27000,-27000,-27000,-27000,-20500,-16200,0
27127,0,-16200,-11571,-20647,-27000,-27000,0,-24440,-27000,27000,19800,-13500,-27000,-27000,-27000,-8300,-16200,0
27128,0,-27000,-27000,-23823,-27000,-27000,-27000,-25293,27000,-7363,19800,-27000,-27000,-27000,-27000,-19700,-27000,0
27129,0,-27000,-11571,-23823,-27000,-27000,-18000,-22733,27000,-12272,25200,-13500,-27000,-27000,-27000,-12960,-16200,0
27131,0,-27000,-27000,-20647,-27000,-27000,-27000,-26634,27000,-12272,-5400,-13500,-27000,-27000,-27000,-15400,-16200,0
27133,0,-27000,-19285,-23823,-27000,-27000,-27000,-7618,27000,-12272,-12600,-27000,-27000,-27000,-27000,-20000,-16200,0
27135,0,-27000,-27000,-20647,-9000,27000,-27000,-60,27000,7363,3600,-13500,-27000,-27000,-27000,-17550,5400,0
27136,0,-27000,-11571,-23823,-27000,-27000,-27000,-21514,27000,27000,16200,-13500,-27000,-27000,-27000,-17640,-16200,0
27137,0,-27000,-27000,-20647,9000,-27000,-27000,-22246,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16850,-27000,0
27139,-13500,-27000,-19285,-27000,-9000,-27000,-27000,-20173,27000,27000,-7200,-13500,-27000,-27000,-27000,-19080,-5400,0
27140,0,-21600,-27000,-17470,-27000,-27000,-27000,-23708,27000,17181,7200,-27000,-27000,-27000,-27000,-18500,-16200,0
27141,0,-27000,-11571,-20647,-27000,-27000,-27000,-26268,-27000,27000,-18000,-27000,-27000,-27000,-27000,-21200,-27000,0
27143,0,-27000,-3857,-1588,-27000,-27000,-27000,-26146,-27000,12272,21600,-13500,-27000,-27000,-27000,-11455,-5400,0
27144,0,-27000,-11571,-11117,-27000,-27000,-27000,-26634,-27000,12272,-10800,-13500,-27000,-27000,-27000,-13271,-5400,0
27145,0,-21600,-11571,-14294,-27000,-27000,-27000,4693,27000,17181,-25200,-13500,-27000,-27000,-27000,-17487,-16200,0
27146,0,-27000,-19285,-27000,-9000,-27000,-27000,-26756,27000,7363,-16200,-13500,-27000,-27000,-27000,-17200,-5400,0
27147,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26878,-27000,22090,-21600,0,27000,-27000,-25137,-20500,-27000,0
27151,0,-27000,-27000,-23823,-27000,-27000,-27000,-22489,-27000,17181,12600,-27000,-27000,-27000,-27000,-19350,-27000,0
27152,0,-27000,-19285,-23823,-9000,-27000,-27000,-18223,27000,-7363,-16200,-13500,-27000,-27000,-27000,-15390,-16200,0
27154,13500,-27000,-27000,-20647,-27000,-27000,-18000,-7374,27000,7363,0,-13500,-27000,-27000,-27000,-18765,-5400,0
27155,0,-21600,-27000,-20647,9000,-27000,-27000,-26756,27000,-22090,-19800,-13500,-27000,-27000,-27000,-11050,-5400,0
