Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
14424,0,-27000,-27000,-14294,-27000,-27000,-27000,-10787,27000,7363,-12600,-13500,-27000,-27000,-27000,-15570,-27000,1
14429,0,-27000,-11571,-27000,9000,-27000,-27000,20051,27000,17181,12600,-27000,-27000,-27000,-27000,-15500,-16200,1
14430,0,-27000,-19285,-20647,-27000,-27000,-27000,-14079,27000,17181,-16200,-13500,-27000,-27000,-27000,-15120,-16200,1
14431,0,-27000,-27000,-11117,9000,-27000,-27000,1036,27000,12272,-18000,-27000,-27000,-27000,-27000,-13300,-27000,1
14433,0,-27000,-27000,-20647,-27000,-27000,-27000,-19808,27000,22090,3600,-13500,-27000,-27000,-27000,-17640,-27000,1
14436,-13500,-27000,-19285,-20647,-27000,-27000,-27000,-13103,27000,2454,-27000,-27000,-27000,-27000,-27000,-19500,-27000,1
14438,0,-27000,-27000,-20647,-27000,-27000,-27000,-5424,27000,-2454,-23400,-27000,-27000,-27000,-27000,-17000,-27000,1
14439,0,-27000,-27000,-14294,-27000,-27000,-18000,-18223,27000,-17181,-14400,-13500,-27000,-27000,-27000,-18755,-16200,1
14441,0,-27000,-11571,-20647,-27000,-27000,-27000,-14932,-27000,17181,25200,-27000,-27000,-27000,-27000,-20500,-27000,1
14444,0,-27000,-19285,-17470,-27000,-27000,-27000,-6765,27000,2454,-16200,-13500,-27000,-27000,-27000,-17321,-16200,1
14446,0,-21600,-11571,-20647,-27000,-27000,-27000,-4814,27000,2454,25200,-13500,-27000,-27000,-27000,-15525,-27000,1
14451,0,-27000,-27000,-23823,-9000,-27000,-27000,-24927,27000,-17181,-9000,-13500,-27000,-27000,-27000,-17300,-27000,1
14457,0,-27000,-27000,-17470,9000,-27000,-27000,-22855,-27000,12272,12600,-27000,-27000,-27000,-27000,-4533,-27000,1
14462,0,-21600,-27000,-17470,-27000,-27000,-27000,-4083,27000,7363,25200,-13500,-27000,-27000,-27000,-15330,-27000,1
14463,-27000,-16200,-27000,-20647,-27000,-27000,-9000,-4205,27000,2454,-16200,-13500,-27000,-27000,-27000,-18350,-16200,1
14467,0,-27000,-19285,-17470,-9000,-27000,-27000,-2742,27000,-7363,-25200,-13500,-27000,-27000,-27000,-17460,-16200,1
14472,0,-27000,-19285,-14294,-9000,-27000,-27000,-6155,27000,2454,-9000,-13500,-27000,-27000,-27000,-18925,-27000,1
14478,-13500,-27000,-11571,-20647,-27000,-27000,-27000,-7862,27000,22090,-18000,-13500,-27000,-27000,-27000,-15232,-16200,1
14479,0,-27000,-27000,-20647,-9000,-27000,-27000,-24196,27000,17181,7200,-13500,-27000,-27000,-27000,-15100,-16200,1
14481,0,-16200,-19285,-17470,-27000,-27000,0,-16273,27000,-12272,21600,-13500,-27000,-27000,-27000,-8937,-27000,1
14483,0,-27000,-11571,-4764,-27000,-27000,-27000,5546,27000,27000,12600,-13500,-27000,-27000,-27000,-19227,-27000,1
14484,0,-27000,-19285,-20647,-27000,-27000,-27000,7130,27000,12272,5400,-27000,-27000,-27000,-27000,-16000,-27000,1
14485,13500,-27000,-19285,-14294,-27000,-27000,-18000,-13347,27000,7363,10800,-13500,-27000,-27000,-27000,-11969,-27000,1
14486,0,-27000,-27000,-17470,-27000,-27000,-27000,25781,27000,12272,-14400,-27000,-27000,-27000,-27000,-20000,-27000,1
14487,0,-21600,-27000,-23823,-27000,-27000,-27000,-21270,27000,2454,-19800,-13500,-27000,-27000,-27000,-13590,-27000,1
14498,0,-27000,-11571,-20647,-27000,-27000,-27000,914,27000,17181,10800,-13500,-27000,-27000,-27000,-18075,-27000,1
14500,0,-27000,-11571,-23823,9000,-27000,-27000,-14444,-27000,2454,3600,-27000,-27000,-27000,-27000,-17550,-27000,1
14501,-13500,-27000,-11571,-23823,-27000,-27000,-27000,-26878,27000,-22090,21600,-27000,-27000,-27000,-27000,-21000,-27000,1
14504,13500,-27000,-19285,-20647,-27000,-27000,-27000,-14079,27000,-2454,1800,-13500,-27000,-27000,-27000,-11069,-27000,1
14505,13500,-27000,-19285,-23823,-27000,-27000,-18000,-18954,27000,-2454,-21600,-13500,-27000,-27000,-27000,-11519,-27000,1
14507,0,-27000,-11571,-14294,-27000,-27000,-27000,-12128,27000,-7363,-21600,-13500,-27000,-27000,-27000,-17055,-27000,1
14511,0,-27000,-11571,-17470,-27000,-27000,-27000,6643,27000,-7363,-5400,-27000,-27000,-27000,-27000,-20900,-27000,1
14512,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-2864,27000,17181,3600,-13500,-27000,-27000,-27000,-17910,-27000,1
14513,0,-27000,-11571,-17470,-27000,-27000,-27000,-16273,27000,-12272,23400,-13500,-27000,-27000,-27000,-15015,-16200,1
14514,0,-27000,-27000,-20647,9000,-27000,-27000,5302,27000,-2454,14400,-27000,-27000,-27000,-27000,-15500,-16200,1
14515,-13500,-27000,-11571,-20647,-27000,-27000,-27000,-7252,27000,17181,-3600,-27000,-27000,-27000,-27000,-15500,-27000,1
14516,0,-27000,-27000,-14294,9000,-27000,-27000,9081,27000,12272,9000,-27000,-27000,-27000,-27000,-15300,-16200,1
14520,-13500,-27000,-19285,-20647,-27000,-27000,-27000,-26268,27000,-22090,10800,-13500,-27000,-27000,-27000,-17800,-27000,1
14522,0,-16200,-11571,-17470,-27000,-27000,0,-21880,27000,12272,-21600,-13500,-27000,-27000,-27000,-8766,-16200,1
14529,0,-27000,-11571,-23823,-9000,-27000,-27000,-22855,27000,17181,-25200,-13500,-27000,-27000,-27000,-16200,-27000,1
14530,0,-27000,-11571,-11117,-27000,-27000,-27000,-21027,27000,-7363,-16200,-13500,-27000,-27000,-27000,-15015,-27000,1
14537,0,-27000,-27000,-14294,-9000,-27000,-27000,-17492,27000,-12272,-7200,-13500,-27000,-27000,-27000,-20782,-27000,1
14538,0,-27000,-27000,-17470,-27000,-27000,-27000,7009,27000,17181,-7200,-27000,-27000,-27000,-27000,-16000,-27000,1
14539,0,-27000,-19285,-20647,-27000,-27000,-27000,23952,27000,12272,18000,-27000,-27000,-27000,-27000,-19500,-27000,1
14540,-13500,-27000,-11571,-20647,-27000,-27000,-27000,-7130,27000,-2454,-19800,-27000,-27000,-27000,-27000,-17000,-27000,1
14541,13500,-27000,-27000,-17470,-27000,-27000,-27000,-9081,27000,-2454,-25200,-27000,-27000,-27000,-27000,-14600,-27000,1
14546,0,-27000,-27000,-17470,-27000,-27000,-27000,-7740,27000,2454,-16200,-13500,-27000,-27000,-27000,-15570,-27000,1
14548,0,-27000,-27000,-14294,-27000,-27000,-18000,-1036,27000,7363,27000,-13500,-27000,-27000,-27000,-15185,-16200,1
14556,0,-27000,-11571,-23823,-27000,-27000,-27000,-3108,27000,7363,21600,-13500,-27000,-27000,-27000,-16470,-27000,1
14559,0,-27000,-11571,-23823,-9000,-27000,-27000,-10178,27000,-22090,21600,-13500,-27000,-27000,-27000,-20664,-27000,1
14560,0,-27000,-19285,-17470,-27000,-27000,-27000,7740,27000,17181,-23400,-27000,-27000,-27000,-27000,-17000,-27000,1
14563,0,-27000,-27000,-23823,-27000,-27000,-27000,-25171,27000,-12272,10800,-13500,-27000,-27000,-27000,-13900,-27000,1
14566,0,-27000,-27000,-17470,-27000,-27000,-27000,-11275,27000,-2454,-25200,-13500,-27000,-27000,-27000,-14310,-27000,1
14567,0,-27000,-19285,-17470,-27000,-27000,-27000,8349,27000,27000,-27000,-13500,-27000,-27000,-27000,-19605,-27000,1
14572,0,-27000,-27000,-23823,-27000,-27000,-27000,-14200,27000,-12272,-18000,-27000,-27000,-27000,-27000,-19500,-27000,1
14574,0,-27000,-11571,-11117,-27000,-27000,-18000,-18954,27000,12272,-18000,-13500,-27000,-27000,-27000,-13140,-27000,1
14575,0,-27000,-19285,-20647,9000,-27000,-27000,-14200,-27000,17181,-7200,-27000,-27000,-27000,-27000,-16000,-27000,1
14576,0,-27000,-11571,-20647,9000,-27000,-27000,-6399,27000,-12272,10800,-27000,-27000,-27000,-27000,-16400,-27000,1
14578,0,-16200,-27000,-14294,9000,-27000,0,-21148,27000,7363,25200,-13500,-27000,-27000,-27000,-3690,-27000,1
14579,0,-21600,-27000,-20647,-27000,-27000,-27000,-18711,27000,27000,10800,-13500,-27000,-27000,-27000,-16020,-27000,1
14582,0,-27000,-27000,-20647,-9000,-27000,-27000,-25415,27000,7363,12600,-13500,-27000,-27000,-27000,-14100,-16200,1
14587,0,-27000,-19285,-20647,-27000,-27000,-27000,-3474,27000,-2454,7200,-27000,-27000,-27000,-27000,-15000,-27000,1
14592,-13500,-27000,-19285,-14294,9000,-27000,-27000,-23830,27000,27000,9000,-13500,-27000,-27000,-27000,-19008,-27000,1
14593,0,-27000,-27000,-17470,-27000,-27000,-27000,-3474,-27000,17181,-1800,-27000,-27000,-27000,-27000,-20500,-27000,1
14594,0,-27000,-11571,-17470,-27000,-27000,-27000,-3595,-27000,12272,16200,-27000,-27000,-27000,-27000,-25085,-27000,1
14597,0,-27000,-27000,-23823,-9000,-27000,-27000,-25049,27000,17181,-16200,-13500,-27000,-27000,-27000,-13500,-27000,1
14601,-13500,-27000,-11571,-23823,-27000,-27000,-27000,-26878,27000,-22090,21600,-27000,-27000,-27000,-27000,-21000,-27000,1
14602,0,-27000,-27000,-17470,-9000,-27000,0,-26634,-27000,7363,-9000,-13500,-27000,-27000,-27000,-11700,-27000,1
14605,0,-27000,-19285,-23823,-27000,-27000,-27000,-18954,27000,-12272,12600,-13500,-27000,-27000,-27000,-16470,-27000,1
14610,0,-27000,-27000,-23823,-27000,-27000,-27000,-23830,27000,-2454,12600,-13500,-27000,-27000,-27000,-16900,-27000,1
14615,0,-27000,-27000,-20647,-27000,-27000,-18000,-25293,27000,-12272,-1800,-13500,-27000,-27000,-27000,-12800,-27000,1
14618,0,-21600,-27000,-20647,-27000,-27000,-27000,-20295,27000,22090,-9000,-13500,-27000,-27000,-27000,-15660,-16200,1
14621,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-6765,27000,22090,-27000,-27000,-27000,-27000,-27000,-16000,-27000,1
14626,0,-27000,-11571,-11117,-27000,-27000,-27000,-10665,27000,-2454,-12600,-13500,-27000,-27000,-27000,-15015,-16200,1
14628,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-18101,27000,-12272,-16200,-13500,-27000,-27000,-27000,-17910,-27000,1
14630,0,-27000,-19285,-20647,-27000,-27000,-27000,3352,27000,17181,21600,-13500,-27000,-27000,-27000,-17370,-27000,1
14631,0,-27000,-27000,-17470,-27000,-27000,-18000,-26268,27000,-17181,-23400,-13500,-27000,-27000,-27000,-15400,-27000,1
14635,0,-27000,-11571,-11117,-27000,-27000,-18000,-18711,27000,2454,0,-13500,-27000,-27000,-27000,-14683,-27000,1
14636,0,-27000,-19285,-23823,-9000,-27000,-27000,-24074,27000,12272,18000,-13500,-27000,-27000,-27000,-16290,-27000,1
14639,0,-27000,-19285,-27000,-27000,-27000,-27000,4449,27000,17181,0,-27000,-27000,-27000,-27000,-16000,-27000,1
14644,0,-27000,-27000,-23823,-9000,-27000,-27000,-7618,27000,7363,-19800,-13500,-27000,-27000,-27000,-17550,-27000,1
14658,0,-27000,-11571,-23823,-27000,-27000,-27000,-19808,27000,17181,-25200,-13500,-27000,-27000,-27000,-15120,-16200,1
14659,0,-27000,-27000,-20647,-27000,27000,-27000,-7618,27000,2454,5400,-13500,-27000,-27000,-27000,-16470,-27000,1
14667,0,-27000,-27000,-11117,-27000,-27000,-27000,-7984,27000,22090,-14400,-13500,-27000,-27000,-27000,-13847,-27000,1
14671,0,-27000,-27000,-17470,-27000,-27000,-27000,-24318,27000,-2454,9000,-13500,-27000,-27000,-27000,-14233,-27000,1
14674,0,-27000,-19285,-17470,-27000,-27000,-27000,-27000,27000,-12272,-9000,-13500,-27000,-27000,-27000,-15400,-27000,1
14676,0,-27000,-19285,-20647,9000,-27000,-27000,11397,27000,12272,25200,-27000,-27000,-27000,-27000,-11000,-27000,1
14679,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-6765,27000,22090,-27000,-27000,-27000,-27000,-27000,-16000,-27000,1
14680,0,-27000,-11571,-14294,-27000,-27000,-18000,-19930,27000,12272,-21600,-13500,-27000,-27000,-27000,-14190,-16200,1
14683,0,-27000,-19285,-20647,-27000,-27000,-18000,-17248,27000,27000,18000,-13500,-27000,-27000,-27000,-16740,-27000,1
14686,0,-27000,-27000,-23823,-27000,-27000,-18000,-25659,27000,22090,-19800,-13500,-27000,-27000,-27000,-13000,-16200,1
14687,-13500,-27000,-19285,-23823,-27000,-27000,-27000,-21514,27000,-27000,12600,-13500,-27000,-27000,-27000,-19710,-27000,1
14689,-13500,-27000,-27000,-14294,-27000,27000,-27000,-1036,27000,12272,19800,-13500,-27000,-27000,-27000,-15135,-27000,1
14691,0,-27000,-27000,-20647,-27000,-27000,-27000,-20905,27000,-22090,18000,-13500,-27000,-27000,-27000,-19170,-27000,1
14697,0,-27000,-27000,-17470,-27000,-27000,-27000,-4083,27000,7363,-23400,-13500,-27000,-27000,-27000,-16470,-16200,1
14699,0,-27000,-27000,-17470,-27000,-27000,-27000,10056,27000,22090,-23400,-27000,-27000,-27000,-27000,-18100,-27000,1
14701,-13500,-27000,-27000,-23823,-27000,-27000,-18000,-26756,27000,22090,-12600,0,-27000,-27000,-27000,-16700,-27000,1
14704,-13500,-27000,-11571,-7941,-27000,-27000,-27000,-26878,27000,-12272,-7200,13500,-27000,-27000,-27000,-17500,-27000,1
14709,0,-27000,-11571,-20647,-27000,-27000,-27000,-19686,27000,-2454,18000,-13500,-27000,-27000,-27000,-16110,-16200,1
14711,0,-27000,-11571,-20647,-27000,-27000,-18000,-5668,27000,17181,21600,-13500,-27000,-27000,-27000,-16560,-27000,1
14717,0,-27000,-27000,-20647,-27000,-27000,-27000,-13347,27000,-2454,-25200,-27000,-27000,-27000,-27000,-17000,-27000,1
14728,0,-27000,-11571,-27000,-27000,-27000,-27000,-9203,27000,-12272,14400,-27000,-27000,-27000,-27000,-17500,-27000,1
14729,0,-27000,-11571,-20647,-9000,-27000,-27000,-21392,27000,-17181,-5400,-13500,-27000,-27000,-27000,-20285,-27000,1
14730,0,-27000,-11571,-23823,-27000,-27000,-27000,-5058,27000,17181,-27000,-13500,-27000,-27000,-27000,-16110,-27000,1
14734,0,-27000,-19285,-23823,-27000,-27000,-27000,-5790,-27000,17181,-10800,-27000,-27000,-27000,-27000,-20000,-27000,1
14738,0,-27000,-19285,-14294,-27000,-27000,-18000,1645,27000,17181,5400,-13500,-27000,-27000,-27000,-16630,-5400,1
14740,13500,-27000,-11571,-23823,-27000,-27000,-18000,-4814,27000,7363,-16200,-13500,-27000,-27000,-27000,-13230,-27000,1
14741,13500,-27000,-19285,-11117,-27000,-27000,-18000,-12006,27000,12272,7200,-13500,-27000,-27000,-27000,-10800,-27000,1
14745,0,-27000,-11571,-20647,-27000,-27000,-27000,-25415,27000,17181,23400,-13500,-27000,-27000,-27000,-13950,-16200,1
14747,0,-27000,-11571,-20647,-27000,-27000,-27000,-14688,27000,2454,-12600,-27000,-27000,-27000,-27000,-20200,-27000,1
14750,13500,-27000,-11571,-11117,-27000,-27000,-18000,-5546,27000,7363,-3600,-13500,-27000,-27000,-27000,-13874,-27000,1
14751,0,-27000,-19285,-17470,-27000,-27000,-27000,3474,27000,12272,18000,-27000,-27000,-27000,-27000,-17500,-27000,1
14754,-13500,-27000,-11571,-20647,-27000,-27000,-27000,-7130,27000,-2454,-19800,-27000,-27000,-27000,-27000,-17000,-27000,1
14756,0,-21600,-19285,-14294,-27000,-27000,-27000,1279,27000,17181,14400,-13500,-27000,-27000,-27000,-16375,-5400,1
14757,-13500,-27000,-19285,-20647,-27000,-27000,-27000,-13103,27000,2454,-27000,-27000,-27000,-27000,-27000,-19500,-27000,1
14758,0,-27000,-19285,-20647,-27000,-27000,-27000,-2864,27000,12272,-12600,-27000,-27000,-27000,-27000,-18000,-27000,1
14760,0,-27000,-19285,-20647,-27000,-27000,-27000,-14079,27000,17181,-16200,-13500,-27000,-27000,-27000,-15120,-16200,1
14761,13500,-27000,-11571,-11117,9000,-27000,-18000,-15054,27000,7363,-7200,-13500,-27000,-27000,-27000,-5760,-5400,1
14767,0,-27000,-27000,-20647,-27000,-27000,-18000,-17979,27000,17181,9000,-13500,-27000,-27000,-27000,-13769,-27000,1
14774,0,-27000,-11571,-27000,9000,-27000,-27000,6521,27000,-12272,1800,-27000,-27000,-27000,-27000,-16000,-27000,1
14776,0,-27000,-27000,-17470,-9000,-27000,-27000,8959,27000,27000,23400,-13500,-27000,-27000,-27000,-19050,-16200,1
14777,-13500,-27000,-11571,-20647,-27000,-27000,-27000,-22489,27000,-17181,-9000,-13500,-27000,-27000,-27000,-19350,-27000,1
14778,0,-27000,-27000,-14294,-27000,-27000,-27000,-1645,-27000,27000,23400,-13500,-27000,-27000,-27000,-19456,-27000,1
14780,0,-27000,-19285,-20647,-27000,-27000,-27000,10178,27000,22090,-21600,-27000,-27000,-27000,-27000,-18100,-27000,1
14781,0,-27000,-27000,-20647,-9000,-27000,-27000,-21392,27000,-22090,3600,-13500,-27000,-27000,-27000,-19800,-16200,1
14790,0,-21600,-19285,-17470,-27000,-27000,-27000,-24440,27000,7363,-27000,-13500,-27000,-27000,-27000,-11100,-27000,1
14792,0,-27000,-27000,-20647,-9000,27000,-27000,-2498,27000,7363,-12600,-13500,-27000,-27000,-27000,-16650,-16200,1
14793,0,-27000,-19285,-20647,9000,-27000,-27000,-7374,27000,-17181,16200,-27000,-27000,-27000,-27000,-14000,-27000,1
14798,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-20661,27000,22090,-23400,-13500,-27000,-27000,-27000,-18000,-27000,1
14801,0,-27000,-19285,-20647,-9000,-27000,-27000,-15907,27000,-12272,16200,-13500,-27000,-27000,-27000,-18450,-27000,1
14804,-13500,-27000,-19285,-20647,-27000,-27000,-27000,-19198,27000,22090,3600,-13500,-27000,-27000,-27000,-18360,-16200,1
14808,0,-27000,-19285,-20647,-27000,-27000,-27000,8349,27000,-2454,1800,-27000,-27000,-27000,-27000,-19800,-27000,1
14809,0,-27000,-27000,-20647,-27000,-27000,-27000,2864,27000,-2454,1800,-27000,-27000,-27000,-27000,-19500,-27000,1
14810,-13500,-27000,-11571,-11117,-27000,-27000,-18000,-26390,27000,-12272,-10800,-13500,-27000,-27000,-27000,-13200,-27000,1
14811,-13500,-27000,-19285,-23823,-27000,-27000,-27000,-24805,27000,-12272,3600,-13500,-27000,-27000,-27000,-17500,-27000,1
14815,0,-27000,-19285,-20647,-27000,-27000,-27000,5546,27000,12272,25200,-27000,-27000,-27000,-27000,-17500,-27000,1
14816,0,-27000,-27000,-20647,9000,-27000,-27000,6277,-27000,2454,1800,-27000,-27000,-27000,-27000,-16100,-27000,1
14825,0,-27000,-27000,-23823,-27000,-27000,-27000,-8471,27000,7363,7200,-13500,-27000,-27000,-27000,-16470,-5400,1
14833,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-4083,27000,-2454,-1800,-27000,-27000,-27000,-27000,-14000,-27000,1
14838,0,-27000,-19285,-20647,-27000,-27000,-27000,5546,27000,12272,25200,-27000,-27000,-27000,-27000,-17500,-27000,1
14842,0,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-27000,-27000,-27000,-27000,-16850,-27000,1
14843,0,-27000,-11571,-23823,9000,-27000,-27000,-13591,-27000,2454,16200,-27000,-27000,-27000,-27000,-17550,-27000,1
14845,0,-27000,-19285,-20647,-27000,-27000,-27000,1401,27000,17181,-3600,-27000,-27000,-27000,-27000,-18000,-27000,1
14846,0,-27000,-19285,-17470,-27000,-27000,-27000,7740,27000,17181,-23400,-27000,-27000,-27000,-27000,-17000,-27000,1
14848,13500,-27000,-27000,-17470,-27000,-27000,-18000,-18954,27000,-2454,23400,-13500,-27000,-27000,-27000,-11969,-27000,1
14851,0,-27000,-11571,-17470,-27000,-27000,-27000,-19442,27000,-22090,18000,-13500,-27000,-27000,-27000,-19605,-16200,1
14852,0,-27000,-27000,-20647,-27000,-27000,-27000,-14688,27000,-2454,1800,-27000,-27000,-27000,-27000,-17412,-27000,1
14854,-13500,-27000,-11571,-11117,-27000,-27000,-27000,-26390,27000,-22090,7200,-13500,-27000,-27000,-27000,-18500,-27000,1
14855,-13500,-27000,-11571,-23823,-27000,-27000,-27000,-26878,27000,-22090,21600,-27000,-27000,-27000,-27000,-21000,-27000,1
14862,0,-27000,-27000,-17470,-27000,-27000,-18000,-11519,27000,17181,-7200,-13500,-27000,-27000,-27000,-13769,-5400,1
14866,0,-27000,-27000,-23823,-9000,-27000,-27000,-13225,27000,17181,-5400,-13500,-27000,-27000,-27000,-16200,-16200,1
14868,0,-27000,-27000,-17470,-27000,-27000,-18000,-10787,27000,7363,0,-13500,-27000,-27000,-27000,-14520,-27000,1
14869,13500,-27000,-19285,-14294,-27000,-27000,-18000,-18101,27000,2454,-21600,-13500,-27000,-27000,-27000,-11969,-27000,1
14873,0,-27000,-27000,-17470,-9000,-27000,-27000,4693,27000,12272,10800,-13500,-27000,-27000,-27000,-15660,-27000,1
14875,0,-27000,-19285,-17470,-27000,-27000,-27000,3474,27000,12272,18000,-27000,-27000,-27000,-27000,-17500,-27000,1
14878,0,-27000,-11571,-20647,-27000,-27000,-27000,-19686,27000,-17181,7200,-27000,-27000,-27000,-27000,-19500,-27000,1
14883,-13500,-27000,-11571,-23823,-27000,-27000,-27000,-15663,27000,17181,-1800,-27000,-27000,-27000,-27000,-15500,-27000,1
14884,-13500,-27000,-11571,-23823,9000,-27000,-27000,-17248,27000,-12272,-10800,-27000,-27000,-27000,-27000,-17000,-27000,1
14886,13500,-27000,-19285,-27000,-27000,-27000,-18000,-6765,27000,7363,23400,-13500,-27000,-27000,-27000,-14130,-27000,1
14889,0,-27000,-27000,-20647,9000,-27000,-27000,4327,-27000,2454,-27000,-27000,-27000,-27000,-27000,-16850,-27000,1
14894,0,-27000,-19285,-11117,-27000,-27000,-27000,-9081,27000,12272,-7200,-13500,-27000,-27000,-27000,-14310,-27000,1
14895,0,-27000,-19285,-20647,-9000,-27000,-27000,-5790,27000,2454,-21600,-13500,-27000,-27000,-27000,-18450,-27000,1
14897,0,-27000,-11571,-23823,-27000,-27000,-27000,-15176,27000,17181,25200,-27000,-27000,-27000,-27000,-18925,-27000,1
14907,0,-27000,-11571,-27000,9000,-27000,-27000,20051,27000,17181,12600,-27000,-27000,-27000,-27000,-15500,-16200,1
14909,-13500,-27000,-19285,-20647,-27000,-27000,-27000,-25537,27000,-22090,-19800,-13500,-27000,-27000,-27000,-18500,-27000,1
14911,0,-27000,-19285,-23823,9000,-27000,-27000,3108,27000,-2454,-18000,-27000,-27000,-27000,-27000,-15500,-16200,1
14915,0,-16200,-27000,-17470,-27000,-27000,0,-18832,27000,27000,19800,-13500,-27000,-27000,-27000,-10110,-27000,1
14916,0,-27000,-19285,-20647,-27000,-27000,-27000,-12616,27000,-12272,23400,-13500,-27000,-27000,-27000,-17070,-16200,1
14926,0,-27000,-11571,-17470,-27000,-27000,-27000,2742,27000,17181,25200,-13500,-27000,-27000,-27000,-18415,-27000,1
14927,0,-27000,-19285,-11117,-27000,-27000,-27000,15541,27000,17181,-21600,-27000,-27000,-27000,-27000,-18000,-27000,1
14928,0,-27000,-19285,-20647,-27000,-27000,-27000,-23586,27000,22090,16200,-13500,-27000,-27000,-27000,-16600,-27000,1
14932,0,-27000,-27000,-17470,-27000,-27000,-27000,-1036,27000,-2454,-16200,-27000,-27000,-27000,-27000,-14000,-27000,1
14936,0,-27000,-19285,-20647,-27000,-27000,-27000,6277,27000,-7363,-5400,-27000,-27000,-27000,-27000,-17500,-27000,1
14938,-13500,-27000,-19285,-27000,-27000,-27000,-27000,-21392,27000,22090,7200,-13500,-27000,-27000,-27000,-18360,-27000,1
14940,0,-27000,-11571,-17470,-9000,-27000,-27000,-15785,27000,7363,7200,-13500,-27000,-27000,-27000,-16290,-16200,1
14943,0,-27000,-11571,-27000,-27000,-27000,-27000,-9203,27000,-12272,14400,-27000,-27000,-27000,-27000,-17500,-27000,1
14946,0,-27000,-19285,-17470,-27000,-27000,-18000,-21514,27000,-17181,21600,-13500,-27000,-27000,-27000,-12635,-27000,1
14948,0,-27000,-19285,-17470,-27000,-27000,-27000,12250,27000,-7363,5400,-27000,-27000,-27000,-27000,-19000,-27000,1
14953,0,-27000,-27000,-14294,-27000,-27000,-27000,-5668,27000,7363,27000,-13500,-27000,-27000,-27000,-15737,-27000,1
14955,0,-27000,-19285,-23823,-27000,-27000,-27000,-21758,27000,-17181,-3600,-13500,-27000,-27000,-27000,-18810,-16200,1
14957,-13500,-27000,-19285,-27000,-27000,-27000,-27000,-25902,27000,-12272,-9000,-13500,-27000,-27000,-27000,-17500,-27000,1
14960,0,-27000,-11571,-27000,-9000,-27000,-27000,-23708,27000,12272,16200,-13500,-27000,-27000,-27000,-18090,-16200,1
14961,0,-27000,-11571,-20647,-9000,-27000,-27000,-21880,27000,-17181,7200,-13500,-27000,-27000,-27000,-18302,-27000,1
14965,0,-27000,-19285,-20647,-27000,-27000,-18000,-21027,27000,-17181,-16200,-13500,-27000,-27000,-27000,-18270,-27000,1
14968,0,-21600,-11571,-17470,-27000,-27000,-27000,-17857,27000,-12272,23400,-13500,-27000,-27000,-27000,-13485,-27000,1
14970,0,-27000,-27000,-14294,-27000,-27000,-18000,-12738,27000,-12272,7200,-13500,-27000,-27000,-27000,-17055,-27000,1
14975,0,-27000,-19285,-23823,-27000,-27000,-27000,-23708,27000,12272,18000,-13500,-27000,-27000,-27000,-15880,-27000,1
14982,0,-27000,-19285,-17470,-27000,-27000,-27000,-9812,27000,7363,10800,-13500,-27000,-27000,-27000,-16695,-27000,1
14983,0,-16200,-27000,-20647,-27000,-27000,0,-24562,27000,7363,-23400,-13500,-27000,-27000,-27000,-3000,-27000,1
14985,0,-27000,-11571,-14294,-27000,-27000,-27000,-6887,27000,2454,27000,-27000,-27000,-27000,-27000,-19775,-5400,1
14986,0,-27000,-11571,-23823,-27000,-27000,-27000,-24805,27000,17181,23400,-13500,-27000,-27000,-27000,-13000,-16200,1
14987,0,-27000,-11571,-27000,-27000,-27000,-27000,-9203,27000,-12272,14400,-27000,-27000,-27000,-27000,-17500,-27000,1
14989,0,-27000,-19285,-17470,-9000,-27000,-27000,-16273,27000,17181,-10800,-13500,-27000,-27000,-27000,-16200,-27000,1
14992,0,-27000,-27000,-20647,9000,-27000,-27000,4205,27000,-2454,-1800,-27000,-27000,-27000,-27000,-15500,-16200,1
14994,0,-27000,-11571,-11117,-9000,-27000,-27000,-16395,27000,-2454,-14400,-13500,-27000,-27000,-27000,-17645,-27000,1
14999,0,-27000,-27000,-20647,-27000,-27000,-27000,-26390,27000,-22090,-7200,-13500,-27000,-27000,-27000,-17900,-16200,1
15005,0,-27000,-19285,-20647,-27000,-27000,-18000,-9812,27000,-7363,12600,-13500,-27000,-27000,-27000,-15570,-16200,1
15007,0,-27000,-19285,-23823,9000,-27000,-27000,3108,27000,-2454,-18000,-27000,-27000,-27000,-27000,-15500,-16200,1
15010,0,-21600,-19285,-14294,-27000,-27000,-27000,-14200,27000,2454,-21600,-13500,-27000,-27000,-27000,-14675,-27000,1
15013,0,-27000,-27000,-23823,9000,-27000,-27000,-14810,-27000,17181,0,-27000,-27000,-27000,-27000,-16200,-27000,1
15015,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-13225,27000,-7363,27000,0,-27000,-27000,-27000,-17000,-27000,1
