Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
13653,0,-27000,-11571,-27000,-9000,-27000,-27000,-26146,27000,-2454,18000,-13500,-27000,-27000,-27000,-18734,-16200,0
13654,13500,-27000,-27000,-20647,-27000,-27000,-27000,-26756,-27000,27000,23400,-13500,-27000,-27000,-27000,-16039,-16200,0
13655,0,-27000,-27000,-20647,-9000,-27000,-27000,-26756,27000,-17181,10800,-13500,-27000,-27000,-27000,-17200,-27000,0
13656,0,-27000,-27000,-20647,-27000,-27000,-18000,-16273,27000,17181,16200,-13500,-27000,-27000,-27000,-16560,-16200,0
13658,13500,-27000,-11571,-23823,-27000,27000,-18000,-25293,27000,-2454,-7200,-13500,-27000,-27000,-27000,-11066,-5400,0
13659,0,-21600,-27000,-14294,-27000,-27000,-27000,-17370,27000,22090,23400,-13500,-27000,-27000,-27000,-14800,-5400,0
13660,-13500,-27000,-19285,-27000,-27000,-27000,-27000,-22733,27000,-7363,0,0,-27000,-27000,-27000,-18100,-27000,0
13661,0,-27000,-11571,-23823,-27000,-27000,-27000,-60,-27000,17181,1800,-27000,-27000,-27000,-27000,-20500,-27000,0
13663,0,-27000,-19285,-23823,-27000,-27000,-27000,-22367,27000,-2454,3600,-27000,-27000,-27000,-27000,-18450,-27000,0
13664,0,-27000,-27000,-23823,-9000,-27000,-27000,-26878,27000,27000,12600,-13500,-27000,-27000,-27000,-21097,-16200,0
13666,0,-27000,-27000,-20647,-27000,-27000,-27000,-26878,27000,-17181,-14400,-13500,-27000,-27000,-27000,-16700,-27000,0
13667,0,-27000,-27000,-23823,-27000,-27000,-18000,-24805,27000,-17181,1800,-13500,-27000,-27000,-27000,-17452,-16200,0
13670,0,-27000,-19285,-14294,-27000,-27000,-18000,-15907,27000,12272,-16200,-13500,-27000,-27000,-27000,-16071,-5400,0
13672,-13500,-27000,-19285,-14294,-27000,-27000,-18000,-26268,27000,17181,18000,13500,-27000,-27000,-27000,-16000,-27000,0
13673,0,-27000,-19285,-23823,-9000,27000,-27000,-26512,27000,7363,-14400,-13500,-27000,-27000,-27000,-10200,-5400,0
13674,0,-16200,-27000,-20647,-9000,27000,0,-26878,-27000,7363,-9000,-13500,-27000,-27000,-27000,-10800,-27000,0
13675,-13500,-27000,-27000,-17470,9000,-27000,-27000,-22611,-27000,17181,-5400,-27000,-27000,-27000,-27000,-17900,-27000,0
13676,0,-16200,-27000,-20647,-27000,27000,0,-26512,27000,-2454,0,-13500,-27000,-27000,-27000,-5000,-5400,0
13677,-13500,-27000,-27000,-23823,-27000,27000,-27000,-26024,27000,-2454,-27000,0,27000,-27000,-21413,-17200,-16200,0
13678,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26024,27000,-17181,-14400,-13500,-27000,-27000,-27000,-17400,-27000,0
13679,0,-27000,-19285,-27000,-9000,-27000,-27000,-24683,27000,12272,-7200,-13500,-27000,-27000,-27000,-18100,-27000,0
13681,0,-27000,-27000,-20647,-27000,-27000,-27000,-15541,-27000,27000,-23400,-13500,-27000,-27000,-27000,-19775,-16200,0
13684,0,-27000,-27000,-17470,-27000,-27000,-27000,-22489,27000,17181,-5400,-27000,-27000,-27000,-27000,-16500,-27000,0
13685,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-27000,27000,-27000,5400,0,27000,-27000,-25137,-20400,-27000,0
13686,0,-27000,-27000,-20647,9000,-27000,-27000,-17979,-27000,12272,3600,-27000,-27000,-27000,-27000,-16100,-27000,0
13687,0,-27000,-27000,-23823,-27000,-27000,-27000,-26878,27000,-22090,-5400,-13500,-27000,-27000,-27000,-17900,-16200,0
13688,-13500,-27000,-19285,-20647,-27000,-27000,-27000,-27000,27000,12272,5400,0,-27000,-27000,-27000,-8500,-27000,0
13691,0,-27000,-27000,-23823,-9000,-27000,-27000,-8837,27000,-2454,-23400,-13500,-27000,-27000,-27000,-17460,-27000,0
13692,0,-27000,-27000,-23823,-27000,-27000,-18000,-20051,27000,12272,9000,-13500,-27000,-27000,-27000,-15496,-5400,0
13693,0,-27000,-27000,-20647,-27000,-27000,-27000,-21270,27000,22090,16200,-13500,-27000,-27000,-27000,-17640,-16200,0
13694,0,-27000,-11571,-20647,-27000,-27000,-27000,-14566,27000,2454,-14400,-27000,-27000,-27000,-27000,-19775,-27000,0
13697,0,-27000,-19285,-17470,-9000,-27000,-27000,-18223,27000,-12272,-21600,-13500,-27000,-27000,-27000,-20879,-16200,0
13698,0,-27000,-11571,-20647,-27000,-27000,-27000,-15785,27000,-2454,-10800,-13500,-27000,-27000,-27000,-15015,-5400,0
13699,-13500,-27000,-19285,-23823,-9000,-27000,-27000,-27000,27000,17181,-1800,-13500,-27000,-27000,-27000,-20387,-27000,0
13702,-13500,-27000,-19285,-20647,-27000,-27000,-27000,-25659,-27000,17181,5400,-27000,-27000,-27000,-27000,-19300,-27000,0
13703,0,-27000,-27000,-17470,9000,-27000,-27000,-8715,27000,-2454,0,-27000,-27000,-27000,-27000,-18000,-16200,0
13704,0,-27000,-27000,-23823,-27000,-27000,-27000,-15419,-27000,27000,-19800,-13500,-27000,-27000,-27000,-19775,-5400,0
13705,0,-27000,-19285,-14294,-27000,-27000,-18000,-20783,27000,7363,27000,-13500,-27000,-27000,-27000,-17980,-16200,0
13706,0,-27000,-27000,-17470,-27000,-27000,-27000,-9568,27000,7363,16200,-27000,-27000,-27000,-27000,-17000,-16200,0
13707,0,-27000,-11571,-23823,-27000,-27000,-18000,-24562,27000,7363,9000,-13500,-27000,-27000,-27000,-9500,-5400,0
13708,0,-27000,-27000,-23823,-27000,-27000,-27000,-21880,-27000,12272,25200,-13500,-27000,-27000,-27000,-18360,-16200,0
13709,0,-27000,-19285,-23823,-27000,-27000,-27000,-23099,27000,2454,3600,-27000,-27000,-27000,-27000,-16500,-16200,0
13710,13500,-27000,-27000,-17470,-27000,-27000,-18000,-12738,27000,-7363,-19800,-13500,-27000,-27000,-27000,-12069,-5400,0
13711,0,-27000,-27000,-23823,-27000,-27000,-27000,-20539,27000,17181,-3600,-27000,-27000,-27000,-27000,-15000,-27000,0
13712,0,-27000,-27000,-20647,9000,-27000,-27000,-22246,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16100,-27000,0
13713,0,-27000,-27000,-20647,-27000,-27000,-27000,-21392,27000,-27000,-27000,-13500,-27000,-27000,-27000,-19900,-27000,0
13714,0,-27000,-27000,-14294,-9000,-27000,-27000,-12128,27000,-7363,-9000,-13500,-27000,-27000,-27000,-17565,-5400,0
13715,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26756,27000,22090,-25200,0,27000,-27000,-26068,-20500,-16200,0
13716,0,-27000,-19285,-17470,-27000,-27000,-27000,-7130,27000,7363,-14400,-13500,-27000,-27000,-27000,-19104,-16200,0
13717,0,-27000,-19285,-17470,-27000,-27000,-27000,-25659,27000,-17181,-16200,-27000,-27000,-27000,-27000,-20000,-27000,0
13718,0,-27000,-19285,-23823,-27000,-27000,-27000,-20783,27000,12272,18000,-13500,-27000,-27000,-27000,-13410,-5400,0
13720,0,-27000,-27000,-23823,-27000,-27000,-27000,-26024,27000,22090,-19800,-27000,-27000,-27000,-27000,-14000,-27000,0
13722,0,-27000,-19285,-17470,-9000,-27000,-27000,-25781,-27000,22090,12600,-13500,-27000,-27000,-27000,-19137,-16200,0
13723,0,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-27000,-27000,-27000,-27000,-16100,-27000,0
13724,0,-27000,-27000,-20647,-27000,-27000,-18000,-25902,27000,2454,-3600,-13500,-27000,-27000,-27000,-10400,-27000,0
13726,-13500,-27000,-19285,-20647,-27000,-27000,-27000,-25537,27000,2454,3600,-13500,-27000,-27000,-27000,-13566,-27000,0
13728,0,-27000,-27000,-20647,-9000,-27000,-27000,-20539,27000,22090,-21600,-13500,-27000,-27000,-27000,-18200,-16200,0
13729,13500,-27000,-11571,-27000,-27000,-27000,-18000,-25781,27000,-22090,-16200,-13500,-27000,-27000,-27000,-14000,-5400,0
13730,0,-27000,-11571,-17470,-27000,-27000,-27000,-21392,27000,-7363,5400,-27000,-27000,-27000,-27000,-18350,-27000,0
13732,-13500,-16200,-11571,-17470,-27000,-27000,-18000,-25537,27000,-22090,-16200,-13500,-27000,-27000,-27000,-17290,-16200,0
13734,-13500,-27000,-19285,-17470,-9000,-27000,-27000,-20539,27000,-17181,1800,-13500,-27000,-27000,-27000,-18830,-16200,0
13735,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-14932,27000,-22090,5400,0,-27000,-27000,-27000,-18900,-27000,0
13736,0,-27000,-19285,-23823,-27000,-27000,-27000,-19198,27000,-12272,16200,-13500,-27000,-27000,-27000,-16470,-16200,0
13737,0,-27000,-19285,-23823,-27000,-27000,-27000,-12372,27000,-12272,12600,-13500,-27000,-27000,-27000,-17480,-27000,0
13738,0,-27000,-27000,-17470,-27000,-27000,9000,-26390,27000,7363,-23400,-13500,-27000,-27000,-27000,-14776,-27000,0
13739,0,-27000,-11571,-23823,-27000,-27000,-27000,-12981,27000,-17181,18000,-27000,-27000,-27000,-27000,-21200,-27000,0
13741,0,-27000,-27000,-17470,-27000,-27000,-27000,-12738,27000,-7363,-19800,-13500,-27000,-27000,-27000,-16470,-27000,0
13742,-13500,-27000,-27000,-23823,-27000,27000,-27000,-26634,27000,-7363,-7200,0,27000,-27000,-25137,-20300,-5400,0
13743,0,-27000,-27000,-17470,-27000,-27000,-18000,-12128,27000,-7363,-7200,-13500,-27000,-27000,-27000,-14850,-16200,0
13745,0,-16200,-27000,-23823,-27000,-27000,0,-17370,27000,27000,19800,-13500,-27000,-27000,-27000,-11340,-16200,0
13747,0,-21600,-11571,-23823,-27000,-27000,-27000,-12494,27000,2454,12600,-13500,-27000,-27000,-27000,-14850,-27000,0
13748,0,-27000,-19285,-17470,-27000,-27000,-18000,-13713,27000,7363,-9000,-13500,-27000,-27000,-27000,-13860,5400,0
13749,13500,-27000,-11571,-17470,-27000,-27000,-27000,-19686,27000,-12272,-12600,-27000,-27000,-27000,-27000,-22824,-16200,0
13750,-13500,-27000,-19285,-17470,-27000,-27000,-27000,-23586,27000,12272,-19800,-13500,-27000,-27000,-27000,-17660,-27000,0
13751,0,-27000,-11571,-23823,-27000,-27000,-27000,-19320,27000,-7363,10800,-13500,-27000,-27000,-27000,-17229,-16200,0
13752,-13500,-27000,-19285,-27000,-27000,-27000,-27000,-24074,27000,22090,7200,-13500,-27000,-27000,-27000,-17400,-27000,0
13754,0,-27000,-19285,-23823,-27000,-27000,-27000,-21880,-27000,17181,5400,-13500,-27000,-27000,-27000,-17550,-5400,0
13755,0,-27000,-19285,-20647,-27000,-27000,-27000,-13591,27000,2454,-14400,-13500,-27000,-27000,-27000,-15570,-16200,0
13757,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-21514,27000,27000,-14400,-13500,-27000,-27000,-27000,-18360,-5400,0
13760,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-25293,-27000,17181,-1800,-27000,-27000,-27000,-27000,-17000,-27000,0
13761,0,-27000,-27000,-20647,-27000,-27000,-27000,-25902,-27000,12272,-9000,-13500,-27000,-27000,-27000,-14150,-16200,0
13762,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26634,-27000,22090,-19800,0,27000,-27000,-26068,-20500,-27000,0
13763,-13500,-27000,-11571,-23823,-27000,-27000,-27000,-12860,27000,-22090,21600,-27000,-27000,-27000,-27000,-19400,-27000,0
13766,0,-16200,-27000,-23823,-27000,-27000,0,-22124,-27000,17181,14400,-13500,-27000,-27000,-27000,-11069,-27000,0
13767,13500,-27000,-11571,-23823,-27000,-27000,-27000,-10056,27000,-7363,-1800,-13500,-27000,-27000,-27000,-16470,-27000,0
13768,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-7009,-27000,17181,-25200,-27000,-27000,-27000,-27000,-17000,-27000,0
13769,0,-27000,-27000,-17470,-27000,-27000,-18000,-12250,27000,7363,-23400,-27000,-27000,-27000,-27000,-17496,-27000,0
13772,0,-27000,-3857,-11117,-9000,-27000,-27000,-26878,27000,27000,-19800,-13500,-27000,-27000,-27000,-19297,-16200,0
13774,0,-27000,-27000,-17470,-9000,-27000,-27000,-23343,27000,7363,-25200,-13500,-27000,-27000,-27000,-13590,-16200,0
13775,0,-27000,-27000,-17470,9000,-27000,-27000,-25659,27000,-7363,14400,-27000,-27000,-27000,-27000,-11000,-27000,0
13777,0,-27000,-27000,-23823,-27000,-27000,-27000,-21270,-27000,12272,10800,-13500,-27000,-27000,-27000,-19724,-16200,0
13778,0,-27000,-27000,-17470,-27000,-27000,-27000,-22124,27000,-2454,23400,-13500,-27000,-27000,-27000,-15210,-27000,0
13779,0,-27000,-19285,-17470,-27000,-27000,-27000,-16638,27000,22090,-3600,-13500,-27000,-27000,-27000,-18030,-5400,0
13781,0,-27000,-19285,-27000,-9000,-27000,-27000,-14444,27000,17181,27000,-13500,-27000,-27000,-27000,-18990,-27000,0
13782,0,-21600,-27000,-17470,-27000,-27000,-27000,-23221,27000,17181,16200,-13500,-27000,-27000,-27000,-12100,-5400,0
13784,0,-27000,-11571,-23823,-9000,-27000,-27000,-26146,27000,-12272,12600,-13500,-27000,-27000,-27000,-16100,-16200,0
13786,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-14688,-27000,7363,-18000,-13500,-27000,-27000,-27000,-20200,-16200,0
13787,0,-27000,-27000,-20647,9000,-27000,-27000,-22246,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16850,-27000,0
13789,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26878,27000,-22090,-23400,0,27000,-27000,-24206,-20500,-16200,0
13790,0,-27000,-19285,-20647,-27000,-27000,-27000,-12616,27000,-7363,-12600,-13500,-27000,-27000,-27000,-16470,-16200,0
13791,0,-27000,-11571,-20647,-27000,-27000,-27000,-25293,27000,2454,-23400,-13500,-27000,-27000,-27000,-11900,-16200,0
13793,0,-21600,-19285,-20647,-27000,-27000,-27000,-24683,27000,-27000,23400,-13500,-27000,-27000,-27000,-18070,-5400,0
13794,0,-27000,-27000,-23823,-27000,-27000,-27000,-27000,-27000,17181,-27000,-13500,-27000,-27000,-27000,-14400,-27000,0
13798,0,-27000,-11571,-14294,-27000,-27000,-27000,-15419,27000,17181,25200,-27000,-27000,-27000,-27000,-20200,-27000,0
13801,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-25293,27000,2454,7200,-13500,-27000,-27000,-27000,-17400,-16200,0
13802,0,-27000,-11571,-14294,-27000,-27000,-18000,-20539,27000,12272,-21600,-13500,-27000,-27000,-27000,-14190,-5400,0
13804,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-22489,27000,17181,-5400,-27000,-27000,-27000,-27000,-17500,-27000,0
13805,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-3595,27000,-2454,14400,-27000,-27000,-27000,-27000,-17500,-27000,0
13806,0,-27000,-27000,-20647,-27000,-27000,-27000,-19564,-27000,17181,21600,-13500,-27000,-27000,-27000,-18075,-5400,0
13807,0,-27000,-27000,-17470,-27000,-27000,-18000,-25781,27000,12272,23400,-13500,-27000,-27000,-27000,-11747,-27000,0
13808,0,-27000,-27000,-23823,-9000,-27000,-27000,-27000,27000,2454,23400,-13500,-27000,-27000,-27000,-18100,-27000,0
13809,0,-27000,-27000,-23823,9000,-27000,-27000,-20295,27000,-12272,-18000,-27000,-27000,-27000,-27000,-16600,-27000,0
13811,13500,-27000,-3857,-11117,-27000,-27000,-27000,-12006,27000,2454,27000,-27000,-27000,-27000,-27000,-17310,-5400,0
13812,0,-27000,-19285,-20647,-9000,-27000,-27000,-2864,27000,-12272,10800,-13500,-27000,-27000,-27000,-19654,-16200,0
13813,0,-27000,-11571,-17470,-27000,-27000,-27000,-25659,-27000,17181,-9000,0,-27000,-27000,-27000,-17000,-27000,0
13815,0,-27000,-19285,-20647,-27000,-27000,-27000,-18954,-27000,17181,-12600,-27000,-27000,-27000,-27000,-19500,-27000,0
13816,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26634,-27000,12272,1800,27000,-27000,-27000,-27000,-27000,-27000,0
13817,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-24318,27000,-17181,0,0,-27000,-27000,-27000,-18100,-27000,0
13818,-13500,-27000,-27000,-20647,-27000,-27000,-27000,9325,27000,-7363,-10800,-27000,-27000,-27000,-27000,-19400,-27000,0
13819,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26268,-27000,7363,-7200,0,-27000,-27000,-27000,-20500,-27000,0
13820,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26268,27000,2454,7200,-27000,-27000,-27000,-27000,-16400,-27000,0
13821,0,-27000,-19285,-20647,-27000,-27000,-27000,-23221,27000,17181,-3600,-27000,-27000,-27000,-27000,-18500,-27000,0
13822,-13500,-27000,-27000,-23823,-27000,-27000,9000,-26756,27000,27000,9000,0,27000,-27000,-26068,-16500,-27000,0
13823,-13500,-27000,-19285,-23823,-27000,-27000,-27000,-17004,27000,-7363,-25200,-27000,-27000,-27000,-27000,-19000,-16200,0
13824,0,-27000,-27000,-23823,-9000,-27000,-27000,-27000,27000,-27000,-27000,-13500,-27000,-27000,-27000,-18400,-27000,0
13825,0,-27000,-11571,-23823,-27000,-27000,0,-24683,-27000,12272,-19800,-13500,-27000,-27000,-27000,-10500,-16200,0
13826,0,-27000,-19285,-17470,9000,-27000,-27000,-24440,27000,27000,-27000,-13500,-27000,-27000,-27000,-14781,-16200,0
13827,0,-27000,-27000,-20647,-27000,-27000,-18000,-23099,27000,17181,-18000,-13500,-27000,-27000,-27000,-11250,-5400,0
13828,0,-27000,-11571,-17470,-27000,-27000,-18000,-25781,27000,27000,25200,-13500,-27000,-27000,-27000,-14964,-5400,0
13830,0,-27000,-27000,-17470,-27000,-27000,-18000,-19442,27000,17181,16200,-13500,-27000,-27000,-27000,-15840,-16200,0
13831,13500,-27000,-11571,-27000,-27000,-27000,-18000,-26878,27000,22090,-18000,-13500,-27000,-27000,-27000,-3750,-16200,0
13834,13500,-27000,-11571,-14294,-27000,-27000,-18000,-9934,27000,-7363,21600,-13500,-27000,-27000,-27000,-16658,-5400,0
13835,0,-27000,-19285,-20647,-27000,-27000,-27000,-11641,27000,7363,-14400,-27000,-27000,-27000,-27000,-18364,-27000,0
13836,0,-27000,-27000,-20647,-27000,-27000,-27000,-21636,27000,22090,10800,-13500,-27000,-27000,-27000,-17120,-5400,0
13838,0,-27000,-19285,-23823,-27000,-27000,18000,-22124,27000,7363,-5400,-13500,-27000,-27000,-27000,-6462,-16200,0
13839,0,-27000,-27000,-23823,-27000,-27000,-27000,-25781,-27000,12272,-19800,-27000,-27000,-27000,-27000,-18500,-16200,0
13840,-13500,-27000,-19285,-17470,-27000,-27000,-27000,-27000,27000,27000,23400,-27000,-27000,-27000,-27000,-20500,-27000,0
13842,0,-27000,-27000,-23823,-9000,-27000,-27000,-22611,27000,-2454,-27000,-13500,-27000,-27000,-27000,-18090,-5400,0
13843,0,-27000,-27000,-17470,-27000,-27000,-27000,-14322,-27000,27000,-23400,-27000,-27000,-27000,-27000,-19500,-27000,0
13844,0,-27000,-27000,-23823,-9000,-27000,-27000,-26390,27000,-12272,-25200,-13500,-27000,-27000,-27000,-17100,-16200,0
13845,-13500,-27000,-19285,-14294,-9000,-27000,-27000,-21880,-27000,17181,18000,-13500,-27000,-27000,-27000,-19685,-16200,0
13846,0,-27000,-27000,-20647,-27000,-27000,-27000,-26878,27000,2454,18000,0,-27000,-27000,-27000,-19050,-27000,0
13847,0,-27000,-27000,-17470,-27000,-27000,-27000,-14200,27000,17181,-7200,-27000,-27000,-27000,-27000,-23250,-27000,0
13848,0,-21600,-11571,-20647,-9000,-27000,-27000,-25537,27000,-27000,-1800,-13500,-27000,-27000,-27000,-19500,-27000,0
13850,-13500,-27000,-11571,-23823,9000,-27000,-27000,-12128,27000,-17181,19800,-27000,-27000,-27000,-27000,-18400,-27000,0
13851,0,-27000,-27000,-20647,9000,-27000,-27000,-27000,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16100,-27000,0
13852,-13500,-27000,-19285,-17470,-27000,-27000,-18000,-26512,27000,17181,14400,13500,-27000,-27000,-27000,-16000,-27000,0
13853,0,-27000,-27000,-20647,-27000,-27000,-27000,-24805,27000,7363,0,-13500,-27000,-27000,-27000,-11900,-16200,0
13854,0,-27000,-27000,-20647,-9000,-27000,-27000,-21027,27000,22090,-23400,-13500,-27000,-27000,-27000,-19080,-5400,0
13856,0,-27000,-27000,-23823,-27000,-27000,-27000,-26878,27000,12272,7200,-13500,-27000,-27000,-27000,-13906,-16200,0
13857,0,-27000,-27000,-23823,-9000,-27000,-27000,-26878,27000,7363,-12600,-13500,-27000,-27000,-27000,-11200,-5400,0
13858,0,-27000,-27000,-23823,-27000,-27000,-18000,-26756,-27000,12272,5400,-13500,-27000,-27000,-27000,-7000,-16200,0
13859,0,-27000,-19285,-20647,-27000,-27000,-27000,-25659,-27000,7363,9000,-13500,-27000,-27000,-27000,-18000,-27000,0
13860,0,-27000,-27000,-14294,-9000,-27000,-27000,-26756,27000,-2454,21600,-13500,-27000,-27000,-27000,-14550,-16200,0
13861,0,-27000,-27000,-17470,-27000,-27000,-27000,-19930,27000,22090,0,-27000,-27000,-27000,-27000,-19500,-27000,0
13862,0,-27000,-19285,-27000,-9000,-27000,-27000,-21148,27000,22090,-18000,-13500,-27000,-27000,-27000,-19080,-16200,0
13864,0,-27000,-11571,-17470,-27000,-27000,-27000,-23830,27000,17181,0,-27000,-27000,-27000,-27000,-18500,-27000,0
13865,-13500,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-27000,-27000,-27000,-27000,-18300,-27000,0
13867,0,-27000,-27000,-20647,-27000,-27000,-18000,-20417,27000,22090,-9000,-13500,-27000,-27000,-27000,-16380,5400,0
13868,0,-27000,-19285,-14294,-27000,-27000,-27000,-13103,27000,12272,-7200,-13500,-27000,-27000,-27000,-14040,-16200,0
13869,0,-27000,-19285,-20647,-27000,-27000,-18000,-15419,27000,22090,-16200,-13500,-27000,-27000,-27000,-8460,-16200,0
13870,0,-27000,-27000,-14294,-27000,-27000,-27000,-14079,27000,-2454,-14400,-13500,-27000,-27000,-27000,-17772,-16200,0
13871,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-27000,27000,-22090,-10800,-13500,-27000,-27000,-27000,-19100,-27000,0
13872,0,-27000,-19285,-17470,-27000,-27000,-27000,-23343,-27000,17181,-7200,-13500,-27000,-27000,-27000,-17370,-16200,0
13875,0,-27000,-27000,-20647,-9000,-27000,-27000,-22489,27000,27000,-25200,-13500,-27000,-27000,-27000,-18200,-5400,0
13876,-13500,-27000,-27000,-27000,-27000,-27000,-27000,-26878,27000,12272,-3600,-13500,27000,-27000,-26068,-27000,-16200,0
13878,0,-27000,-19285,-27000,-27000,-27000,-27000,-24927,-27000,27000,-3600,-13500,-27000,-27000,-27000,-20040,-27000,0
13881,0,-27000,-27000,-23823,-9000,-27000,-27000,-27000,27000,-17181,25200,-13500,-27000,-27000,-27000,-18990,-27000,0
13882,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26878,27000,22090,-1800,0,27000,-22846,-23275,-18200,-27000,0
13884,0,-27000,-27000,-20647,9000,-27000,-27000,-22246,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16100,-27000,0
13885,0,-27000,-11571,-23823,9000,-27000,-27000,-9325,-27000,7363,23400,-27000,-27000,-27000,-27000,-17550,-27000,0
13886,13500,-27000,-19285,-23823,-27000,-27000,-18000,-17857,27000,17181,-14400,-13500,-27000,-27000,-27000,-11880,-16200,0
13887,0,-21600,-11571,-11117,-27000,-27000,-27000,-22124,27000,7363,21600,-13500,-27000,-27000,-27000,-14284,-27000,0
13889,0,-27000,-11571,-23823,-27000,-27000,-27000,-25537,27000,-22090,7200,-13500,-27000,-27000,-27000,-17700,-27000,0
13891,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-19076,-27000,17181,-25200,-27000,-27000,-27000,-27000,-17000,-27000,0
13892,0,-27000,-27000,-17470,-27000,-27000,0,-26878,27000,-22090,16200,-13500,-27000,-27000,-27000,-17000,-27000,0
13893,-13500,-27000,-11571,-11117,-27000,-27000,-27000,-3108,27000,7363,-27000,-27000,-27000,-27000,-27000,-20200,-27000,0
13895,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-5790,27000,12272,10800,-27000,-27000,-27000,-27000,-17433,-27000,0
13896,0,-27000,-11571,-23823,-27000,-27000,-27000,-24196,27000,-22090,-16200,-27000,-27000,-27000,-27000,-20400,-27000,0
13897,0,-27000,-11571,-20647,-27000,-27000,-27000,-12981,27000,-22090,19800,-27000,-27000,-27000,-27000,-18400,-27000,0
13898,0,-21600,-11571,-23823,-27000,-27000,-27000,-16882,27000,-12272,-10800,-13500,-27000,-27000,-27000,-17370,-5400,0
13901,0,-27000,-27000,-20647,-9000,-27000,-27000,-27000,27000,7363,25200,-13500,-27000,-27000,-27000,-19229,-27000,0
13902,0,-27000,-27000,-23823,-27000,-27000,-27000,-24805,27000,-27000,-25200,-13500,-27000,-27000,-27000,-16100,-16200,0
13904,-13500,-27000,-27000,-20647,-9000,-27000,-27000,-22977,27000,22090,-9000,-13500,-27000,-27000,-27000,-16600,-16200,0
13905,13500,-27000,-27000,-20647,-27000,-27000,-18000,-24196,27000,2454,-27000,-13500,-27000,-27000,-27000,-8300,-5400,0
13908,0,-27000,-19285,-20647,-27000,-27000,-27000,6887,27000,27000,-12600,-13500,-27000,-27000,-27000,-19170,-5400,0
13914,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26390,27000,7363,14400,0,-27000,-27000,-27000,-20500,-16200,0
13915,0,-27000,-19285,-20647,-27000,-27000,-18000,-15419,27000,-7363,-18000,-13500,-27000,-27000,-27000,-12960,-16200,0
13917,0,-27000,-27000,-14294,-27000,-27000,-18000,-19076,27000,12272,-3600,-13500,-27000,-27000,-27000,-12060,-16200,0
13918,0,-27000,-19285,-23823,-27000,-27000,-27000,-15297,27000,17181,-14400,-13500,-27000,-27000,-27000,-15120,5400,0
13921,0,-27000,-27000,-17470,-27000,-27000,-27000,-19686,27000,22090,-1800,-27000,-27000,-27000,-27000,-19500,-27000,0
13923,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-27000,27000,-2454,-16200,-13500,-27000,-27000,-27000,-15500,-16200,0
13925,-13500,-27000,-27000,-17470,-27000,-27000,-27000,13835,27000,17181,-5400,-27000,-27000,-27000,-27000,-21467,-27000,0
13926,0,-27000,-11571,-7941,-9000,-27000,-27000,-16151,27000,27000,1800,-13500,-27000,-27000,-27000,-19520,16200,0
13927,0,-27000,-11571,-17470,-27000,-27000,-27000,-12616,27000,7363,-5400,-13500,-27000,-27000,-27000,-15570,-16200,0
13928,0,-27000,-11571,-20647,-27000,-27000,-27000,-16395,27000,27000,3600,-27000,-27000,-27000,-27000,-19500,-27000,0
13930,-13500,-27000,-19285,-27000,-27000,27000,-27000,-26268,27000,12272,18000,0,-27000,-27000,-27000,-20300,-27000,0
13932,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-21392,27000,22090,-21600,-27000,-27000,-27000,-27000,-20250,-27000,0
13933,0,-27000,-19285,-23823,-27000,-27000,-27000,-19686,-27000,12272,9000,-27000,-27000,-27000,-27000,-20500,-27000,0
13934,0,-27000,-11571,-17470,-9000,-27000,-27000,-25293,27000,-17181,-23400,-13500,-27000,-27000,-27000,-18700,-16200,0
