no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,RowNum,booking_status
0,-16200,3857,4764,-27000,-27000,0,-16395,27000,-7363,0,-13500,-27000,-27000,-27000,-8215,-16200,27026,1
-13500,-27000,-19285,-14294,-27000,-27000,-18000,-17370,27000,2454,-18000,-13500,-27000,-27000,-27000,-14004,-27000,27028,1
0,-27000,-19285,-11117,-27000,-27000,-18000,-11275,27000,17181,-10800,-13500,-27000,-27000,-27000,-13769,-27000,27029,1
0,-27000,-19285,-17470,9000,-27000,-27000,-5302,27000,17181,14400,-27000,-27000,-27000,-27000,-16375,-16200,27030,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-7862,27000,7363,-10800,-13500,-27000,-27000,-27000,-15570,-5400,27031,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-21758,27000,2454,5400,-13500,-27000,-27000,-27000,-14610,-27000,27032,1
0,-27000,-19285,-14294,-27000,-27000,-27000,-16273,27000,-2454,-14400,-27000,-27000,-27000,-27000,-18925,-27000,27033,1
0,-27000,-27000,-20647,-9000,-27000,-27000,60,27000,7363,-7200,-13500,-27000,-27000,-27000,-18450,-16200,27034,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-24074,27000,-17181,-9000,-13500,-27000,-27000,-27000,-17233,-16200,27035,1
0,-27000,-27000,-17470,-27000,-27000,-27000,6033,27000,12272,9000,-27000,-27000,-27000,-27000,-16867,-16200,27036,1
0,-27000,-27000,-20647,-27000,-27000,-27000,10544,27000,22090,16200,-27000,-27000,-27000,-27000,-21800,-27000,27042,1
-13500,-27000,-11571,-7941,-27000,-27000,-27000,-25415,27000,-22090,-21600,-13500,-27000,-27000,-27000,-18500,-27000,27045,1
0,-27000,-27000,-20647,9000,-27000,-27000,6277,-27000,2454,1800,-27000,-27000,-27000,-27000,-16100,-27000,27048,1
0,-27000,-11571,-23823,9000,-27000,-27000,-14444,-27000,2454,3600,-27000,-27000,-27000,-27000,-17550,-27000,27051,1
-13500,-27000,-27000,-20647,-27000,-27000,-18000,-26390,27000,22090,-25200,0,-27000,-27000,-27000,-17600,-27000,27052,1
-13500,-27000,-19285,-23823,-27000,-27000,-27000,-27000,27000,22090,21600,0,-27000,-27000,-27000,-19100,-27000,27056,1
-13500,-27000,-27000,-23823,-27000,-27000,-18000,-19198,27000,12272,0,-13500,-27000,-27000,-27000,-12060,-27000,27058,1
0,-27000,-11571,-27000,-27000,-27000,-18000,-7496,27000,17181,25200,-13500,-27000,-27000,-27000,-15660,-5400,27060,1
0,-27000,-11571,-20647,-27000,-27000,-27000,-14932,-27000,17181,25200,-27000,-27000,-27000,-27000,-20500,-27000,27061,1
0,-27000,-27000,-20647,-27000,-27000,-27000,5058,27000,17181,9000,-27000,-27000,-27000,-27000,-16000,-27000,27064,1
0,-27000,-19285,-23823,-27000,-27000,-27000,-22977,27000,-27000,16200,0,-27000,-27000,-27000,-20800,-27000,27065,1
13500,-27000,-27000,-20647,-27000,-27000,-18000,-18954,27000,12272,-12600,-13500,-27000,-27000,-27000,-10170,-27000,27067,1
13500,-27000,-27000,-23823,-27000,-27000,-18000,-22611,27000,-17181,14400,-13500,-27000,-27000,-27000,-13860,-27000,27069,1
0,-16200,-27000,-14294,-27000,-27000,0,-24074,27000,22090,-27000,-13500,-27000,-27000,-27000,-10850,-27000,27071,1
0,-27000,-19285,-17470,-27000,-27000,-27000,-22977,27000,-2454,-5400,-13500,-27000,-27000,-27000,-15660,-27000,27077,1
-13500,-27000,-27000,-14294,-27000,-27000,-27000,-3230,27000,17181,3600,-13500,-27000,-27000,-27000,-17910,-5400,27080,1
-13500,-27000,-19285,-20647,9000,-27000,-27000,-12860,-27000,12272,3600,-13500,-27000,-27000,-27000,-19308,-16200,27082,1
0,-27000,-27000,-20647,-27000,-27000,-27000,2864,27000,-2454,1800,-27000,-27000,-27000,-27000,-19500,-27000,27083,1
0,-27000,-27000,-17470,-27000,-27000,-18000,-11153,27000,12272,23400,-13500,-27000,-27000,-27000,-13050,-5400,27085,1
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-26878,-27000,7363,-19800,0,-27000,-27000,-27000,-21000,-27000,27088,1
13500,-27000,-11571,-23823,-27000,-27000,-18000,-11397,27000,17181,23400,-13500,-27000,-27000,-27000,-14670,-16200,27094,1
-13500,-27000,-19285,-11117,-27000,-27000,-27000,15541,27000,17181,-21600,-27000,-27000,-27000,-27000,-19000,-27000,27097,1
0,-27000,-11571,-23823,9000,-27000,-27000,-11884,-27000,7363,-14400,-27000,-27000,-27000,-27000,-17550,-27000,27098,1
0,-27000,-11571,-11117,-27000,-27000,-18000,-20051,27000,12272,14400,-13500,-27000,-27000,-27000,-12304,-27000,27099,1
0,-27000,-27000,-17470,-27000,-27000,-27000,10056,27000,22090,-23400,-27000,-27000,-27000,-27000,-18100,-27000,27102,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-26878,27000,2454,-14400,-13500,-27000,-27000,-27000,-13100,-27000,27106,1
0,-27000,-27000,-17470,-27000,-27000,-27000,4571,27000,-7363,-19800,-27000,-27000,-27000,-27000,-18000,-27000,27113,1
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-16760,27000,-12272,-27000,-13500,-27000,-27000,-27000,-18270,-27000,27114,1
0,-27000,-19285,-20647,-27000,-27000,-27000,10056,27000,17181,9000,-13500,-27000,-27000,-27000,-19585,-27000,27120,1
-13500,-27000,19285,11117,-27000,-27000,-27000,-26878,27000,22090,3600,-13500,-27000,-27000,-27000,-19256,-16200,27130,1
0,-21600,-11571,-20647,-27000,-27000,-27000,-6277,27000,2454,25200,-13500,-27000,-27000,-27000,-15525,-16200,27132,1
0,-27000,-27000,-20647,9000,-27000,-27000,8471,27000,7363,5400,-27000,-27000,-27000,-27000,-15500,-27000,27134,1
0,-27000,-19285,-14294,-9000,-27000,-27000,-17370,27000,-17181,21600,-13500,-27000,-27000,-27000,-19775,-27000,27138,1
-13500,-27000,-27000,-20647,-9000,-27000,-27000,-26268,27000,-17181,-10800,-13500,-27000,-27000,-27000,-17700,-27000,27142,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-4936,27000,17181,-9000,-27000,-27000,-27000,-27000,-15000,-27000,27148,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-26634,27000,-22090,-12600,-13500,-27000,-27000,-27000,-17000,-16200,27149,1
0,-21600,-11571,-17470,9000,-27000,-27000,-7618,27000,17181,-27000,-13500,-27000,-27000,-27000,-12644,-16200,27150,1
0,-16200,-11571,-20647,-27000,-27000,18000,-6521,27000,22090,16200,-13500,-27000,-27000,-27000,-6500,-27000,27153,1
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-26146,27000,-7363,0,-13500,-27000,-27000,-27000,-17300,-27000,27157,1
13500,-27000,-11571,-23823,-27000,-27000,-27000,-21880,27000,-17181,-19800,-27000,-27000,-27000,-27000,-16380,-27000,27161,1
0,-16200,-11571,-11117,-27000,-27000,9000,-3839,27000,7363,-10800,-13500,-27000,-27000,-27000,-15249,-5400,27165,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-7009,27000,17181,14400,-13500,-27000,-27000,-27000,-16980,-27000,27166,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-4693,27000,7363,-12600,-27000,-27000,-27000,-27000,-15800,-16200,27167,1
0,-27000,-11571,-17470,-27000,-27000,-27000,6643,27000,-7363,-5400,-27000,-27000,-27000,-27000,-20900,-27000,27168,1
0,-27000,-27000,-20647,-9000,-27000,-27000,-18954,27000,7363,0,-13500,-27000,-27000,-27000,-14490,-27000,27172,1
0,-16200,-27000,-17470,-27000,-27000,18000,-22733,27000,7363,1800,-13500,-27000,-27000,-27000,-5524,-27000,27181,1
0,-27000,-19285,-17470,-27000,-27000,-27000,-15785,27000,-12272,16200,-13500,-27000,-27000,-27000,-17905,-27000,27187,1
-13500,-27000,-19285,-20647,-27000,-27000,-27000,7130,27000,12272,5400,-27000,-27000,-27000,-27000,-17000,-27000,27189,1
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-25781,27000,-7363,-16200,-13500,-27000,-27000,-27000,-12900,-27000,27190,1
0,-27000,-11571,-20647,-27000,-27000,-27000,-23343,27000,-7363,-1800,-13500,-27000,-27000,-27000,-14310,-16200,27191,1
0,-27000,-19285,-20647,9000,-27000,-27000,23952,27000,12272,18000,-27000,-27000,-27000,-27000,-16300,-27000,27198,1
0,-27000,-11571,-14294,-27000,-27000,-27000,-11275,27000,7363,-18000,-13500,-27000,-27000,-27000,-15570,-27000,27199,1
-13500,-27000,-11571,-20647,-27000,-27000,-27000,-7252,27000,17181,-3600,-27000,-27000,-27000,-27000,-15500,-27000,27202,1
0,-27000,-27000,-17470,-27000,-27000,-18000,-17248,27000,17181,-18000,-13500,-27000,-27000,-27000,-15093,-27000,27204,1
0,-27000,-27000,-14294,-27000,-27000,-18000,-18832,27000,17181,5400,-13500,-27000,-27000,-27000,-15240,-27000,27205,1
0,-27000,-11571,-14294,-9000,-27000,-27000,8106,27000,27000,16200,-13500,-27000,-27000,-27000,-20342,-27000,27213,1
-13500,-27000,-27000,-23823,-9000,-27000,-27000,-25537,27000,2454,7200,-13500,-27000,-27000,-27000,-18100,-27000,27217,1
0,-27000,-27000,-17470,-27000,-27000,-18000,-13225,27000,27000,19800,-13500,-27000,-27000,-27000,-15510,-27000,27221,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-5058,-27000,17181,0,-27000,-27000,-27000,-27000,-20000,-27000,27222,1
0,-27000,-27000,-14294,-27000,-27000,-27000,-18223,27000,-17181,0,-13500,-27000,-27000,-27000,-19180,-16200,27227,1
0,-27000,-27000,-20647,9000,-27000,-27000,4205,27000,-2454,-1800,-27000,-27000,-27000,-27000,-15500,-16200,27230,1
0,-16200,-19285,-20647,-27000,-27000,0,-16882,27000,-17181,16200,-13500,-27000,-27000,-27000,-10170,-27000,27231,1
0,-27000,-11571,-11117,-27000,-27000,-27000,-18223,-27000,2454,-14400,-13500,-27000,-27000,-27000,-19350,-16200,27234,1
-13500,-27000,-19285,-20647,-27000,-27000,9000,-2742,27000,12272,-7200,0,-27000,-27000,-27000,-16400,-27000,27235,1
0,-27000,-11571,-20647,-9000,-27000,-27000,-1036,27000,17181,-27000,-13500,-27000,-27000,-27000,-17735,-27000,27238,1
0,-27000,-27000,-14294,-27000,-27000,-27000,-5668,27000,17181,-21600,-27000,-27000,-27000,-27000,-18772,-27000,27243,1
0,-27000,-11571,-11117,-27000,-27000,-27000,6765,27000,12272,-19800,-27000,-27000,-27000,-27000,-19000,-27000,27246,1
13500,-27000,-19285,-23823,-27000,-27000,-27000,-6399,27000,7363,10800,-13500,-27000,-27000,-27000,-13230,-27000,27248,1
0,-27000,-11571,-23823,-27000,-27000,-27000,-20173,27000,12272,-10800,-13500,-27000,-27000,-27000,-13410,-27000,27249,1
0,-27000,-19285,-20647,-27000,-27000,-27000,6277,27000,-7363,-5400,-27000,-27000,-27000,-27000,-17500,-27000,27253,1
0,-27000,-27000,-20647,-27000,-27000,-27000,-15907,27000,-7363,-10800,-27000,-27000,-27000,-27000,-19500,-27000,27254,1
0,-27000,-19285,-17470,-27000,-27000,-27000,3474,27000,12272,18000,-27000,-27000,-27000,-27000,-17500,-27000,27255,1
0,-27000,-27000,-17470,-9000,-27000,-27000,-8106,27000,2454,-16200,-13500,-27000,-27000,-27000,-16650,-27000,27259,1
13500,-27000,-27000,-17470,-27000,-27000,-18000,-20295,27000,12272,7200,-13500,-27000,-27000,-27000,-10170,-27000,27268,1
0,-27000,-11571,-20647,-9000,-27000,-27000,-7009,27000,12272,-21600,-13500,-27000,-27000,-27000,-15390,-27000,27270,1
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-6765,27000,22090,-27000,-27000,-27000,-27000,-27000,-16000,-27000,27276,1
0,-27000,-27000,-20647,-27000,-27000,-18000,-19198,27000,-7363,19800,-13500,-27000,-27000,-27000,-12960,-27000,27277,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-7618,27000,7363,-19800,-13500,-27000,-27000,-27000,-17550,-27000,27280,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-23830,27000,22090,-9000,-13500,-27000,-27000,-27000,-17000,-27000,27281,1
0,-27000,-19285,-17470,9000,-27000,-27000,-19198,27000,17181,1800,-13500,-27000,-27000,-27000,-11700,-27000,27283,1
0,-27000,-11571,-17470,-27000,-27000,-27000,6643,27000,-7363,-5400,-27000,-27000,-27000,-27000,-20900,-27000,27285,1
0,-27000,-19285,-20647,-27000,-27000,-27000,1401,27000,17181,-3600,-27000,-27000,-27000,-27000,-18000,-27000,27287,1
0,-27000,-27000,-17470,-27000,-27000,-18000,-17004,27000,12272,-1800,-13500,-27000,-27000,-27000,-12060,-16200,27291,1
0,-21600,-27000,-23823,-27000,-27000,-27000,-22611,27000,-17181,14400,-13500,-27000,-27000,-27000,-15480,-27000,27292,1
0,-27000,-11571,-20647,-27000,-27000,-18000,-1158,27000,22090,7200,-13500,-27000,-27000,-27000,-18330,-27000,27298,1
0,-21600,-27000,-17470,-27000,-27000,-27000,-3595,27000,7363,-12600,-13500,-27000,-27000,-27000,-14850,-16200,27299,1
0,-27000,-27000,-20647,9000,-27000,-27000,15176,27000,12272,-5400,-27000,-27000,-27000,-27000,-15500,-16200,27300,1
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-18954,27000,12272,-16200,-13500,-27000,-27000,-27000,-17730,-27000,27302,1
0,-27000,-27000,-20647,-27000,-27000,-18000,2255,27000,12272,25200,-13500,-27000,-27000,-27000,-12960,-27000,27303,1
0,-27000,-19285,-20647,-27000,-27000,-18000,-17857,27000,-7363,-25200,-13500,-27000,-27000,-27000,-12960,-16200,27309,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-3474,27000,-2454,7200,-27000,-27000,-27000,-27000,-15000,-27000,27311,1
0,-27000,-27000,-20647,9000,-27000,-27000,5302,27000,-2454,14400,-27000,-27000,-27000,-27000,-15500,-16200,27312,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-21636,27000,-17181,-23400,-13500,-27000,-27000,-27000,-19170,-27000,27313,1
0,-27000,-27000,-23823,-27000,-27000,-18000,-19564,27000,-7363,21600,-13500,-27000,-27000,-27000,-12960,-27000,27315,1
-13500,-27000,-11571,-14294,-27000,-27000,-27000,-18589,27000,-2454,-7200,-27000,-27000,-27000,-27000,-15000,-27000,27319,1
0,-16200,-19285,-20647,-27000,-27000,0,-15907,27000,-7363,-18000,-13500,-27000,-27000,-27000,-7110,-27000,27320,1
0,-27000,-27000,-17470,-27000,-27000,-27000,7009,27000,17181,-7200,-27000,-27000,-27000,-27000,-16000,-27000,27321,1
0,-27000,-27000,-20647,-27000,-27000,-27000,2864,27000,-2454,1800,-27000,-27000,-27000,-27000,-19500,-27000,27322,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-60,27000,7363,-7200,-27000,-27000,-27000,-27000,-19000,-27000,27331,1
0,-27000,-27000,-14294,-27000,-27000,-27000,792,27000,17181,-19800,-13500,-27000,-27000,-27000,-16715,-16200,27340,1
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-6765,27000,22090,-27000,-27000,-27000,-27000,-27000,-16000,-27000,27342,1
0,-27000,-19285,-20647,9000,-27000,-27000,-14200,-27000,17181,-7200,-27000,-27000,-27000,-27000,-16000,-27000,27349,1
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-24440,27000,-22090,-9000,-13500,-27000,-27000,-27000,-18500,-27000,27354,1
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26146,27000,7363,1800,-13500,-27000,-27000,-27000,-14600,-27000,27355,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-4571,27000,17181,-7200,-13500,-27000,-27000,-27000,-17190,-27000,27359,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-1036,27000,-2454,-16200,-27000,-27000,-27000,-27000,-14000,-27000,27360,1
0,-27000,-19285,-20647,-27000,-27000,-27000,23952,27000,12272,18000,-27000,-27000,-27000,-27000,-19500,-27000,27361,1
-13500,-27000,-19285,-23823,-27000,-27000,-18000,-17857,27000,2454,-9000,-13500,-27000,-27000,-27000,-14670,-27000,27364,1
0,-27000,-11571,-23823,-27000,-27000,-27000,-20539,27000,7363,19800,-27000,-27000,-27000,-27000,-19296,-27000,27375,1
0,-27000,-27000,-14294,-27000,-27000,-18000,6399,27000,17181,5400,-13500,-27000,-27000,-27000,-17055,-16200,27377,1
0,-27000,-11571,-23823,-27000,-27000,-9000,-17735,27000,-17181,5400,-13500,-27000,-27000,-27000,-19185,-27000,27378,1
0,-16200,-11571,-17470,9000,-27000,0,-13469,27000,7363,-16200,-13500,-27000,-27000,-27000,-3240,-27000,27382,1
0,-27000,-11571,-17470,-27000,-27000,-27000,-22124,27000,-17181,-19800,-13500,-27000,-27000,-27000,-18810,-27000,27386,1
0,-27000,-27000,-14294,-27000,-27000,-18000,-24927,27000,-12272,-18000,-13500,-27000,-27000,-27000,-13650,-27000,27387,1
0,-27000,-19285,-20647,9000,-27000,-27000,-14200,-27000,17181,-7200,-27000,-27000,-27000,-27000,-16000,-27000,27390,1
0,-16200,-27000,-14294,-27000,-27000,0,-23099,27000,-2454,-14400,-13500,-27000,-27000,-27000,-7830,-27000,27391,1
0,-27000,-11571,-20647,-27000,-27000,-27000,-10422,27000,2454,-25200,-13500,-27000,-27000,-27000,-17692,-27000,27395,1
13500,-27000,-19285,-20647,-27000,-27000,-18000,-25171,27000,-12272,-1800,-13500,-27000,-27000,-27000,-11566,-27000,27397,1
0,-27000,-11571,-23823,-27000,-27000,-27000,-15785,27000,-17181,18000,-27000,-27000,-27000,-27000,-17000,-27000,27398,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-25659,27000,-2454,-25200,-13500,-27000,-27000,-27000,-15865,-27000,27401,1
0,-27000,-27000,-23823,-27000,-27000,-18000,-17735,27000,2454,-25200,-13500,-27000,-27000,-27000,-13860,-27000,27409,1
0,-27000,-27000,-20647,-27000,-27000,-27000,2864,27000,-2454,1800,-27000,-27000,-27000,-27000,-19500,-27000,27412,1
0,-27000,-27000,-17470,-9000,-27000,-27000,-16516,27000,-12272,-3600,-13500,-27000,-27000,-27000,-18450,-27000,27420,1
0,-21600,-27000,-20647,-27000,-27000,-27000,-11397,27000,2454,-14400,-13500,-27000,-27000,-27000,-13950,-27000,27421,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-4693,27000,12272,-14400,-27000,-27000,-27000,-27000,-16000,-27000,27424,1
0,-27000,-19285,-23823,-27000,-27000,-18000,-27000,27000,-22090,-5400,-13500,-27000,-27000,-27000,-16400,-27000,27425,1
0,-27000,-27000,-14294,-27000,-27000,9000,-13347,27000,7363,14400,-27000,-27000,-27000,-27000,-15372,-27000,27427,1
0,-21600,-19285,-20647,-27000,-27000,-27000,-20051,27000,22090,-9000,-13500,-27000,-27000,-27000,-15780,-16200,27431,1
0,-27000,-11571,-23823,9000,-27000,-27000,-15297,-27000,2454,-9000,-27000,-27000,-27000,-27000,-17550,-27000,27432,1
0,-21600,-11571,-20647,-27000,-27000,-27000,-23099,27000,2454,-23400,-13500,-27000,-27000,-27000,-11790,-27000,27433,1
0,-21600,-27000,-20647,-27000,-27000,-27000,-22489,27000,2454,21600,-13500,-27000,-27000,-27000,-11790,-27000,27435,1
0,-27000,-27000,-14294,-9000,-27000,-27000,-10544,-27000,7363,5400,-13500,-27000,-27000,-27000,-21492,-27000,27438,1
0,-27000,-27000,-20647,-9000,-27000,-27000,-25902,27000,-22090,-7200,-13500,-27000,-27000,-27000,-19100,-16200,27439,1
0,-27000,-19285,-20647,-27000,-27000,-18000,-15541,27000,7363,18000,-13500,-27000,-27000,-27000,-13860,-16200,27441,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-3474,-27000,17181,-1800,-27000,-27000,-27000,-27000,-20500,-27000,27448,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-16395,27000,-12272,-3600,-13500,-27000,-27000,-27000,-19585,-27000,27450,1
0,-27000,-27000,-17470,-27000,-27000,-27000,11275,27000,17181,-7200,-27000,-27000,-27000,-27000,-19500,-27000,27452,1
0,-27000,-27000,-14294,-9000,-27000,-27000,-23586,27000,7363,25200,-13500,-27000,-27000,-27000,-17595,-27000,27458,1
0,-27000,-11571,-20647,-9000,-27000,-27000,-19686,27000,27000,12600,-13500,-27000,-27000,-27000,-19520,-27000,27466,1
0,-27000,-19285,-14294,-27000,-27000,-27000,-25659,27000,-12272,19800,-13500,-27000,-27000,-27000,-13500,-5400,27471,1
0,-27000,-27000,-20647,9000,-27000,-27000,12006,27000,7363,3600,-27000,-27000,-27000,-27000,-15500,-16200,27472,1
0,-27000,-27000,-17470,-27000,-27000,-27000,11275,27000,17181,-7200,-27000,-27000,-27000,-27000,-19500,-27000,27474,1
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-23221,27000,7363,18000,-13500,-27000,-27000,-27000,-13950,-16200,27477,1
0,-27000,-27000,-20647,-27000,-27000,-27000,15541,27000,17181,-21600,-27000,-27000,-27000,-27000,-14000,-27000,27478,1
0,-27000,-27000,-20647,-9000,-27000,-27000,-20539,27000,-7363,-18000,-13500,-27000,-27000,-27000,-15390,-27000,27482,1
0,-27000,-19285,-27000,-9000,-27000,-27000,-10665,27000,2454,1800,-13500,-27000,-27000,-27000,-17550,-16200,27486,1
0,-27000,-27000,-20647,9000,-27000,-27000,8471,27000,7363,5400,-27000,-27000,-27000,-27000,-15500,-27000,27487,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-23343,27000,2454,-14400,-13500,-27000,-27000,-27000,-13410,-27000,27491,1
0,-27000,-27000,-14294,-27000,-27000,-18000,-15419,27000,2454,-18000,-13500,-27000,-27000,-27000,-14220,-27000,27495,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-26390,27000,-17181,-9000,-13500,-27000,-27000,-27000,-16100,-27000,27497,1
0,-27000,-19285,-20647,-27000,-27000,-27000,23952,27000,12272,18000,-27000,-27000,-27000,-27000,-19500,-27000,27501,1
-13500,-27000,-11571,-23823,-27000,-27000,-27000,-15663,27000,17181,-1800,-27000,-27000,-27000,-27000,-15500,-27000,27503,1
0,-27000,-27000,-20647,-9000,-27000,-27000,-22733,27000,17181,21600,-13500,-27000,-27000,-27000,-16100,-16200,27507,1
0,-27000,-27000,-14294,-9000,-27000,-27000,-24927,27000,-22090,0,-13500,-27000,-27000,-27000,-19100,-5400,27510,1
0,-27000,-27000,-17470,-27000,-27000,-27000,10056,27000,22090,-23400,-27000,-27000,-27000,-27000,-18100,-27000,27511,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-3595,27000,7363,-12600,-13500,-27000,-27000,-27000,-17550,-16200,27513,1
0,-27000,-11571,-17470,-27000,-27000,-27000,-1767,27000,7363,-19800,-13500,-27000,-27000,-27000,-17905,-27000,27515,1
13500,-27000,-27000,-17470,-27000,-27000,-18000,-15176,27000,12272,19800,-13500,-27000,-27000,-27000,-10170,-5400,27516,1
-27000,-16200,-19285,-17470,-27000,-27000,-9000,-14566,27000,27000,18000,-13500,-27000,-27000,-27000,-16866,-27000,27529,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-10787,27000,7363,7200,-13500,-27000,-27000,-27000,-17550,-27000,27533,1
-13500,-27000,-11571,-14294,-27000,-27000,-18000,-20539,27000,-2454,3600,-13500,-27000,-27000,-27000,-14760,-16200,27534,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-22124,27000,-22090,-7200,-13500,-27000,-27000,-27000,-19170,-16200,27537,1
0,-27000,-11571,-4764,-27000,-27000,-27000,-2742,-27000,17181,-27000,-13500,-27000,-27000,-27000,-17550,-27000,27539,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-14200,27000,-12272,-18000,-27000,-27000,-27000,-27000,-19500,-27000,27551,1
0,-27000,-27000,-17470,-27000,-27000,-27000,6033,27000,12272,9000,-27000,-27000,-27000,-27000,-16867,-16200,27552,1
-13500,-27000,-11571,-20647,-27000,-27000,-27000,-16273,-27000,2454,3600,-13500,-27000,-27000,-27000,-20200,-16200,27556,1
0,-27000,-19285,-17470,9000,-27000,-27000,-1401,-27000,17181,-14400,-27000,-27000,-27000,-27000,-18400,-27000,27557,1
0,-16200,-11571,-11117,-27000,-27000,0,-548,27000,7363,-16200,-13500,-27000,-27000,-27000,-10205,-27000,27560,1
0,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-27000,-27000,-27000,-27000,-16850,-27000,27564,1
0,-27000,-19285,-23823,-27000,-27000,-27000,-24683,-27000,12272,9000,-27000,-27000,-27000,-27000,-22200,-27000,27566,1
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-24440,27000,-17181,-21600,-13500,-27000,-27000,-27000,-18500,-27000,27567,1
0,-27000,-27000,-20647,-27000,-27000,-18000,-22124,27000,-7363,3600,-13500,-27000,-27000,-27000,-12960,-27000,27568,1
0,-27000,-27000,-20647,9000,-27000,-27000,5302,27000,-2454,14400,-27000,-27000,-27000,-27000,-15500,-16200,27569,1
0,-27000,-11571,-27000,-9000,-27000,-27000,-24683,27000,12272,-9000,-13500,-27000,-27000,-27000,-20490,-16200,27570,1
0,-27000,-27000,-20647,9000,-27000,-27000,18954,27000,17181,-3600,-27000,-27000,-27000,-27000,-15500,-16200,27571,1
0,-27000,-11571,-11117,-9000,-27000,-27000,-12494,-27000,27000,21600,-13500,-27000,-27000,-27000,-22349,-16200,27572,1
0,-27000,-19285,-20647,-9000,-27000,-27000,-25171,27000,-12272,-1800,-13500,-27000,-27000,-27000,-16367,-27000,27573,1
0,-27000,-11571,-20647,-27000,-27000,-27000,-182,27000,27000,25200,-13500,-27000,-27000,-27000,-18585,-16200,27581,1
0,-27000,-19285,-14294,-27000,-27000,-27000,6521,27000,17181,-19800,-27000,-27000,-27000,-27000,-18000,-27000,27583,1
0,-27000,-19285,-17470,-27000,-27000,-27000,-3839,27000,12272,18000,-13500,-27000,-27000,-27000,-15015,-27000,27584,1
0,-27000,-11571,-20647,-27000,-27000,-9000,-7618,27000,17181,25200,-13500,-27000,-27000,-27000,-18650,-5400,27585,1
0,-27000,-27000,-17470,-27000,-27000,-27000,7009,27000,17181,-7200,-27000,-27000,-27000,-27000,-16000,-27000,27586,1
13500,-27000,-19285,-20647,-27000,-27000,-18000,-23586,27000,-22090,18000,-13500,-27000,-27000,-27000,-14423,-16200,27590,1
0,-21600,-11571,-11117,-27000,-27000,-27000,-4205,27000,7363,21600,-13500,-27000,-27000,-27000,-15865,-27000,27594,1
-13500,-27000,-11571,-23823,-27000,-27000,-27000,-15663,27000,17181,-1800,-27000,-27000,-27000,-27000,-15500,-27000,27595,1
0,-27000,-27000,-23823,9000,-27000,-27000,-304,-27000,12272,-21600,-27000,-27000,-27000,-27000,-16200,-27000,27598,1
-13500,-27000,-11571,-17470,-27000,-27000,-27000,-3595,-27000,12272,16200,-27000,-27000,-27000,-27000,-16800,-27000,27599,1
0,-27000,-11571,-20647,-27000,-27000,-18000,-24196,27000,12272,-12600,-13500,-27000,-27000,-27000,-13500,-27000,27600,1
0,-21600,-27000,-11117,-27000,-27000,-18000,-11397,27000,17181,-9000,-13500,-27000,-27000,-27000,-13500,-27000,27601,1
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-13225,27000,-7363,27000,0,-27000,-27000,-27000,-17000,-27000,27604,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-9690,27000,17181,19800,-13500,-27000,-27000,-27000,-17910,-16200,27608,1
