no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,RowNum,booking_status
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-14444,27000,-12272,5400,-27000,-27000,-27000,-27000,-15500,-27000,14197,1
0,-27000,-19285,-23823,-27000,-27000,-27000,6521,27000,-2454,-21600,-27000,-27000,-27000,-27000,-20720,-27000,14200,1
0,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-27000,-27000,-27000,-27000,-16850,-27000,14205,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-14200,27000,-12272,-18000,-27000,-27000,-27000,-27000,-19500,-27000,14207,1
0,-27000,-19285,-20647,-9000,-27000,-27000,-25171,27000,-12272,-1800,-13500,-27000,-27000,-27000,-16367,-27000,14211,1
0,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-27000,-27000,-27000,-27000,-16850,-27000,14212,1
-13500,-27000,-19285,-20647,-27000,-27000,9000,5790,27000,22090,9000,0,-27000,-27000,-27000,-16400,-27000,14215,1
0,-16200,-19285,-17470,-27000,-27000,0,-19930,27000,-12272,9000,-13500,-27000,-27000,-27000,-10255,-27000,14218,1
0,-27000,-27000,-17470,-27000,27000,-27000,792,27000,7363,0,-13500,-27000,-27000,-27000,-15110,-16200,14221,1
0,-27000,-11571,-27000,-9000,-27000,-27000,-20417,27000,2454,-10800,-13500,-27000,-27000,-27000,-16650,-27000,14224,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-10787,27000,7363,7200,-13500,-27000,-27000,-27000,-17550,-27000,14226,1
13500,-27000,-11571,-23823,-27000,-27000,-18000,-13835,27000,2454,14400,-13500,-27000,-27000,-27000,-13230,-27000,14228,1
0,-27000,-19285,-20647,-27000,-27000,-18000,-18589,27000,-12272,10800,-13500,-27000,-27000,-27000,-15120,-27000,14233,1
0,-16200,3857,-7941,-27000,-27000,0,-26146,27000,-2454,-7200,-13500,-27000,-27000,-27000,-5700,-27000,14235,1
0,-27000,-19285,-27000,-9000,-27000,-27000,-26878,27000,-22090,-3600,-13500,-27000,-27000,-27000,-19100,-27000,14237,1
0,-27000,-11571,-14294,-27000,-27000,-18000,-21514,27000,-12272,-10800,-13500,-27000,-27000,-27000,-15638,-27000,14238,1
0,-21600,-19285,-17470,-27000,-27000,-27000,-548,27000,12272,-7200,-13500,-27000,-27000,-27000,-15015,-5400,14239,1
-13500,-27000,-11571,-14294,-27000,-27000,-27000,2864,27000,2454,-18000,-27000,-27000,-27000,-27000,-16000,-27000,14241,1
0,-27000,-19285,-23823,-27000,-27000,-27000,-16151,27000,-7363,-16200,-13500,-27000,-27000,-27000,-14310,-27000,14246,1
0,-27000,-19285,-23823,-27000,-27000,-27000,6521,27000,-2454,-21600,-27000,-27000,-27000,-27000,-20720,-27000,14249,1
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-13469,27000,17181,-10800,-27000,-27000,-27000,-27000,-15000,-27000,14250,1
13500,-27000,-19285,-14294,-27000,-27000,-18000,-22246,27000,-12272,7200,-13500,-27000,-27000,-27000,-13050,-27000,14251,1
0,-16200,-11571,-17470,-27000,-27000,18000,-25415,27000,17181,-16200,-13500,-27000,-27000,-27000,-3406,-27000,14252,1
0,-27000,-19285,-17470,-27000,-27000,-27000,-304,27000,17181,-23400,-13500,-27000,-27000,-27000,-16715,-16200,14253,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-5546,27000,12272,-14400,-27000,-27000,-27000,-27000,-14490,-27000,14258,1
0,-27000,-19285,-20647,9000,-27000,-27000,23952,27000,12272,18000,-27000,-27000,-27000,-27000,-16300,-27000,14266,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-7009,27000,7363,14400,-13500,-27000,-27000,-27000,-19354,-27000,14270,1
0,-27000,-27000,-14294,9000,-27000,-27000,12372,27000,-7363,1800,-27000,-27000,-27000,-27000,-15800,-16200,14273,1
-13500,-27000,19285,17470,-27000,-27000,-27000,-23465,27000,-22090,-19800,-13500,-27000,-27000,-27000,-19909,-27000,14275,1
13500,-27000,-19285,-17470,-27000,-27000,-18000,-21148,27000,-12272,-9000,-13500,-27000,-27000,-27000,-13994,-27000,14277,1
0,-16200,-19285,-14294,-27000,-27000,0,-10178,27000,2454,-9000,-13500,-27000,-27000,-27000,-10085,-27000,14280,1
0,-27000,-19285,-23823,-27000,-27000,-27000,-22246,27000,-22090,19800,-13500,-27000,-27000,-27000,-18990,-27000,14282,1
0,-27000,-11571,-17470,-9000,-27000,-27000,-26024,27000,17181,0,-13500,-27000,-27000,-27000,-13400,-16200,14283,1
0,-27000,-27000,-14294,-27000,-27000,-18000,-10787,27000,-7363,-21600,-13500,-27000,-27000,-27000,-15305,-27000,14285,1
0,-27000,-27000,-20647,9000,-27000,-27000,18954,27000,17181,-3600,-27000,-27000,-27000,-27000,-15500,-16200,14286,1
0,-27000,-19285,-23823,-9000,-27000,-27000,2011,27000,27000,27000,-13500,-27000,-27000,-27000,-19170,-27000,14289,1
0,-27000,-19285,-17470,-27000,-27000,-27000,-22855,27000,-17181,14400,-13500,-27000,-27000,-27000,-14535,-27000,14295,1
-13500,-27000,-11571,-14294,-27000,-27000,-27000,-18589,27000,-2454,-7200,-27000,-27000,-27000,-27000,-15000,-27000,14298,1
0,-27000,-27000,-20647,9000,-27000,-27000,5302,27000,-2454,14400,-27000,-27000,-27000,-27000,-15500,-16200,14303,1
0,-27000,-19285,-20647,-27000,-27000,-27000,10178,27000,22090,-21600,-27000,-27000,-27000,-27000,-18100,-27000,14313,1
0,-27000,-11571,-20647,-27000,-27000,-27000,-24805,-27000,12272,-9000,-13500,-27000,-27000,-27000,-15325,-16200,14316,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-5058,-27000,17181,0,-27000,-27000,-27000,-27000,-20000,-27000,14317,1
0,-27000,-27000,-20647,9000,-27000,-27000,5302,27000,-2454,14400,-27000,-27000,-27000,-27000,-15500,-16200,14327,1
0,-27000,-11571,-11117,-27000,-27000,-27000,-2011,27000,-2454,7200,-27000,-27000,-27000,-27000,-18976,-27000,14329,1
0,-27000,-11571,-20647,-27000,-27000,-27000,-26512,27000,2454,0,-27000,-27000,-27000,-27000,-19775,-27000,14330,1
0,-27000,-19285,-17470,-9000,-27000,-27000,-11519,27000,-7363,-12600,-13500,-27000,-27000,-27000,-18075,-16200,14332,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-6521,27000,-12272,10800,-27000,-27000,-27000,-27000,-18500,-27000,14334,1
13500,-27000,-27000,-23823,-27000,-27000,-18000,-7862,27000,17181,-16200,-27000,-27000,-27000,-27000,-13640,-27000,14335,1
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-27000,27000,-7363,3600,0,-27000,-27000,-27000,-10682,-27000,14337,1
0,-27000,-19285,-14294,-27000,-27000,-27000,6521,27000,17181,-19800,-27000,-27000,-27000,-27000,-18000,-27000,14341,1
0,-27000,-19285,-20647,-9000,-27000,-27000,-8593,27000,7363,-19800,-13500,-27000,-27000,-27000,-16950,-16200,14347,1
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-13225,27000,-7363,27000,0,-27000,-27000,-27000,-17000,-27000,14353,1
0,-27000,-27000,-14294,-27000,-27000,0,-26756,27000,-2454,23400,-13500,-27000,-27000,-27000,-5600,-27000,14356,1
13500,-27000,-27000,-14294,-27000,-27000,-18000,-14810,27000,7363,14400,-13500,-27000,-27000,-27000,-11969,-27000,14361,1
0,-27000,-19285,-23823,-9000,-27000,-27000,-22977,27000,-7363,-12600,-13500,-27000,-27000,-27000,-16551,-27000,14362,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-10544,-27000,12272,-3600,-27000,-27000,-27000,-27000,-18000,-27000,14365,1
0,-27000,-27000,-17470,-27000,-27000,-18000,-18223,27000,-12272,-3600,-13500,-27000,-27000,-27000,-15120,-27000,14369,1
0,-27000,-11571,-14294,-27000,-27000,-27000,-18589,-27000,12272,-21600,-13500,-27000,-27000,-27000,-17267,-16200,14372,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-12494,27000,-2454,21600,-13500,-27000,-27000,-27000,-18450,-27000,14375,1
0,-27000,-27000,-27000,-27000,-27000,-27000,4205,-27000,12272,-3600,-13500,-27000,-27000,-27000,-27000,-27000,14376,1
0,-27000,-27000,-17470,-27000,-27000,-9000,-5180,27000,7363,16200,-13500,-27000,-27000,-27000,-18124,-27000,14381,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-21880,27000,-17181,9000,-27000,-27000,-27000,-27000,-20700,-27000,14382,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-15663,27000,7363,-7200,-13500,-27000,-27000,-27000,-15210,-5400,14384,1
0,-27000,-27000,-17470,-27000,-27000,-18000,-9568,27000,2454,5400,-13500,-27000,-27000,-27000,-14820,-27000,14391,1
-13500,-27000,-19285,-17470,-27000,-27000,-18000,-16882,27000,17181,-18000,-13500,-27000,-27000,-27000,-13769,-27000,14392,1
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-6765,27000,22090,-27000,-27000,-27000,-27000,-27000,-16000,-27000,14397,1
0,-27000,-19285,-20647,-27000,-27000,-27000,6277,27000,-7363,-5400,-27000,-27000,-27000,-27000,-17500,-27000,14398,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-14444,27000,-12272,5400,-27000,-27000,-27000,-27000,-15500,-27000,14401,1
0,-27000,-27000,-14294,-27000,-27000,-27000,-22367,27000,-17181,-14400,-13500,-27000,-27000,-27000,-18810,-16200,14404,1
0,-27000,-19285,-14294,-27000,-27000,-27000,-12738,27000,7363,14400,-27000,-27000,-27000,-27000,-19775,-27000,14405,1
0,-27000,-27000,-20647,9000,-27000,-27000,4327,-27000,2454,-27000,-27000,-27000,-27000,-27000,-16850,-27000,14409,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-3595,27000,-2454,14400,-27000,-27000,-27000,-27000,-16000,-27000,14412,1
0,-27000,-11571,-17470,9000,27000,-27000,-8471,27000,7363,-18000,-13500,-27000,-27000,-27000,-12075,-16200,14415,1
-13500,-27000,-11571,-11117,-27000,-27000,-27000,-24927,27000,-22090,-18000,-13500,-27000,-27000,-27000,-20200,-16200,14416,1
0,-16200,-27000,-14294,-27000,-27000,0,-25902,27000,-7363,-9000,-13500,-27000,-27000,-27000,-4900,-27000,14418,1
-13500,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-27000,-27000,-27000,-27000,-19000,-27000,14419,1
0,-27000,-11571,-17470,-27000,-27000,-27000,-22246,27000,-17181,-10800,-13500,-27000,-27000,-27000,-18810,-16200,14420,1
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-20905,27000,-27000,23400,-13500,-27000,-27000,-27000,-19710,-27000,14423,1
0,-27000,-27000,-14294,-27000,-27000,-27000,-10787,27000,7363,-12600,-13500,-27000,-27000,-27000,-15570,-27000,14424,1
0,-27000,-11571,-27000,9000,-27000,-27000,20051,27000,17181,12600,-27000,-27000,-27000,-27000,-15500,-16200,14429,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-14079,27000,17181,-16200,-13500,-27000,-27000,-27000,-15120,-16200,14430,1
0,-27000,-27000,-11117,9000,-27000,-27000,1036,27000,12272,-18000,-27000,-27000,-27000,-27000,-13300,-27000,14431,1
0,-27000,-27000,-20647,-27000,-27000,-27000,-19808,27000,22090,3600,-13500,-27000,-27000,-27000,-17640,-27000,14433,1
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-13103,27000,2454,-27000,-27000,-27000,-27000,-27000,-19500,-27000,14436,1
0,-27000,-27000,-20647,-27000,-27000,-27000,-5424,27000,-2454,-23400,-27000,-27000,-27000,-27000,-17000,-27000,14438,1
0,-27000,-27000,-14294,-27000,-27000,-18000,-18223,27000,-17181,-14400,-13500,-27000,-27000,-27000,-18755,-16200,14439,1
0,-27000,-11571,-20647,-27000,-27000,-27000,-14932,-27000,17181,25200,-27000,-27000,-27000,-27000,-20500,-27000,14441,1
0,-27000,-19285,-17470,-27000,-27000,-27000,-6765,27000,2454,-16200,-13500,-27000,-27000,-27000,-17321,-16200,14444,1
0,-21600,-11571,-20647,-27000,-27000,-27000,-4814,27000,2454,25200,-13500,-27000,-27000,-27000,-15525,-27000,14446,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-24927,27000,-17181,-9000,-13500,-27000,-27000,-27000,-17300,-27000,14451,1
0,-27000,-27000,-17470,9000,-27000,-27000,-22855,-27000,12272,12600,-27000,-27000,-27000,-27000,-4533,-27000,14457,1
0,-21600,-27000,-17470,-27000,-27000,-27000,-4083,27000,7363,25200,-13500,-27000,-27000,-27000,-15330,-27000,14462,1
-27000,-16200,-27000,-20647,-27000,-27000,-9000,-4205,27000,2454,-16200,-13500,-27000,-27000,-27000,-18350,-16200,14463,1
0,-27000,-19285,-17470,-9000,-27000,-27000,-2742,27000,-7363,-25200,-13500,-27000,-27000,-27000,-17460,-16200,14467,1
0,-27000,-19285,-14294,-9000,-27000,-27000,-6155,27000,2454,-9000,-13500,-27000,-27000,-27000,-18925,-27000,14472,1
-13500,-27000,-11571,-20647,-27000,-27000,-27000,-7862,27000,22090,-18000,-13500,-27000,-27000,-27000,-15232,-16200,14478,1
0,-27000,-27000,-20647,-9000,-27000,-27000,-24196,27000,17181,7200,-13500,-27000,-27000,-27000,-15100,-16200,14479,1
0,-16200,-19285,-17470,-27000,-27000,0,-16273,27000,-12272,21600,-13500,-27000,-27000,-27000,-8937,-27000,14481,1
0,-27000,-11571,-4764,-27000,-27000,-27000,5546,27000,27000,12600,-13500,-27000,-27000,-27000,-19227,-27000,14483,1
0,-27000,-19285,-20647,-27000,-27000,-27000,7130,27000,12272,5400,-27000,-27000,-27000,-27000,-16000,-27000,14484,1
13500,-27000,-19285,-14294,-27000,-27000,-18000,-13347,27000,7363,10800,-13500,-27000,-27000,-27000,-11969,-27000,14485,1
0,-27000,-27000,-17470,-27000,-27000,-27000,25781,27000,12272,-14400,-27000,-27000,-27000,-27000,-20000,-27000,14486,1
0,-21600,-27000,-23823,-27000,-27000,-27000,-21270,27000,2454,-19800,-13500,-27000,-27000,-27000,-13590,-27000,14487,1
0,-27000,-11571,-20647,-27000,-27000,-27000,914,27000,17181,10800,-13500,-27000,-27000,-27000,-18075,-27000,14498,1
0,-27000,-11571,-23823,9000,-27000,-27000,-14444,-27000,2454,3600,-27000,-27000,-27000,-27000,-17550,-27000,14500,1
-13500,-27000,-11571,-23823,-27000,-27000,-27000,-26878,27000,-22090,21600,-27000,-27000,-27000,-27000,-21000,-27000,14501,1
13500,-27000,-19285,-20647,-27000,-27000,-27000,-14079,27000,-2454,1800,-13500,-27000,-27000,-27000,-11069,-27000,14504,1
13500,-27000,-19285,-23823,-27000,-27000,-18000,-18954,27000,-2454,-21600,-13500,-27000,-27000,-27000,-11519,-27000,14505,1
0,-27000,-11571,-14294,-27000,-27000,-27000,-12128,27000,-7363,-21600,-13500,-27000,-27000,-27000,-17055,-27000,14507,1
0,-27000,-11571,-17470,-27000,-27000,-27000,6643,27000,-7363,-5400,-27000,-27000,-27000,-27000,-20900,-27000,14511,1
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-2864,27000,17181,3600,-13500,-27000,-27000,-27000,-17910,-27000,14512,1
0,-27000,-11571,-17470,-27000,-27000,-27000,-16273,27000,-12272,23400,-13500,-27000,-27000,-27000,-15015,-16200,14513,1
0,-27000,-27000,-20647,9000,-27000,-27000,5302,27000,-2454,14400,-27000,-27000,-27000,-27000,-15500,-16200,14514,1
-13500,-27000,-11571,-20647,-27000,-27000,-27000,-7252,27000,17181,-3600,-27000,-27000,-27000,-27000,-15500,-27000,14515,1
0,-27000,-27000,-14294,9000,-27000,-27000,9081,27000,12272,9000,-27000,-27000,-27000,-27000,-15300,-16200,14516,1
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-26268,27000,-22090,10800,-13500,-27000,-27000,-27000,-17800,-27000,14520,1
0,-16200,-11571,-17470,-27000,-27000,0,-21880,27000,12272,-21600,-13500,-27000,-27000,-27000,-8766,-16200,14522,1
0,-27000,-11571,-23823,-9000,-27000,-27000,-22855,27000,17181,-25200,-13500,-27000,-27000,-27000,-16200,-27000,14529,1
0,-27000,-11571,-11117,-27000,-27000,-27000,-21027,27000,-7363,-16200,-13500,-27000,-27000,-27000,-15015,-27000,14530,1
0,-27000,-27000,-14294,-9000,-27000,-27000,-17492,27000,-12272,-7200,-13500,-27000,-27000,-27000,-20782,-27000,14537,1
0,-27000,-27000,-17470,-27000,-27000,-27000,7009,27000,17181,-7200,-27000,-27000,-27000,-27000,-16000,-27000,14538,1
0,-27000,-19285,-20647,-27000,-27000,-27000,23952,27000,12272,18000,-27000,-27000,-27000,-27000,-19500,-27000,14539,1
-13500,-27000,-11571,-20647,-27000,-27000,-27000,-7130,27000,-2454,-19800,-27000,-27000,-27000,-27000,-17000,-27000,14540,1
13500,-27000,-27000,-17470,-27000,-27000,-27000,-9081,27000,-2454,-25200,-27000,-27000,-27000,-27000,-14600,-27000,14541,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-7740,27000,2454,-16200,-13500,-27000,-27000,-27000,-15570,-27000,14546,1
0,-27000,-27000,-14294,-27000,-27000,-18000,-1036,27000,7363,27000,-13500,-27000,-27000,-27000,-15185,-16200,14548,1
0,-27000,-11571,-23823,-27000,-27000,-27000,-3108,27000,7363,21600,-13500,-27000,-27000,-27000,-16470,-27000,14556,1
0,-27000,-11571,-23823,-9000,-27000,-27000,-10178,27000,-22090,21600,-13500,-27000,-27000,-27000,-20664,-27000,14559,1
0,-27000,-19285,-17470,-27000,-27000,-27000,7740,27000,17181,-23400,-27000,-27000,-27000,-27000,-17000,-27000,14560,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-25171,27000,-12272,10800,-13500,-27000,-27000,-27000,-13900,-27000,14563,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-11275,27000,-2454,-25200,-13500,-27000,-27000,-27000,-14310,-27000,14566,1
0,-27000,-19285,-17470,-27000,-27000,-27000,8349,27000,27000,-27000,-13500,-27000,-27000,-27000,-19605,-27000,14567,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-14200,27000,-12272,-18000,-27000,-27000,-27000,-27000,-19500,-27000,14572,1
0,-27000,-11571,-11117,-27000,-27000,-18000,-18954,27000,12272,-18000,-13500,-27000,-27000,-27000,-13140,-27000,14574,1
0,-27000,-19285,-20647,9000,-27000,-27000,-14200,-27000,17181,-7200,-27000,-27000,-27000,-27000,-16000,-27000,14575,1
0,-27000,-11571,-20647,9000,-27000,-27000,-6399,27000,-12272,10800,-27000,-27000,-27000,-27000,-16400,-27000,14576,1
0,-16200,-27000,-14294,9000,-27000,0,-21148,27000,7363,25200,-13500,-27000,-27000,-27000,-3690,-27000,14578,1
0,-21600,-27000,-20647,-27000,-27000,-27000,-18711,27000,27000,10800,-13500,-27000,-27000,-27000,-16020,-27000,14579,1
0,-27000,-27000,-20647,-9000,-27000,-27000,-25415,27000,7363,12600,-13500,-27000,-27000,-27000,-14100,-16200,14582,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-3474,27000,-2454,7200,-27000,-27000,-27000,-27000,-15000,-27000,14587,1
-13500,-27000,-19285,-14294,9000,-27000,-27000,-23830,27000,27000,9000,-13500,-27000,-27000,-27000,-19008,-27000,14592,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-3474,-27000,17181,-1800,-27000,-27000,-27000,-27000,-20500,-27000,14593,1
0,-27000,-11571,-17470,-27000,-27000,-27000,-3595,-27000,12272,16200,-27000,-27000,-27000,-27000,-25085,-27000,14594,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-25049,27000,17181,-16200,-13500,-27000,-27000,-27000,-13500,-27000,14597,1
-13500,-27000,-11571,-23823,-27000,-27000,-27000,-26878,27000,-22090,21600,-27000,-27000,-27000,-27000,-21000,-27000,14601,1
0,-27000,-27000,-17470,-9000,-27000,0,-26634,-27000,7363,-9000,-13500,-27000,-27000,-27000,-11700,-27000,14602,1
0,-27000,-19285,-23823,-27000,-27000,-27000,-18954,27000,-12272,12600,-13500,-27000,-27000,-27000,-16470,-27000,14605,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-23830,27000,-2454,12600,-13500,-27000,-27000,-27000,-16900,-27000,14610,1
0,-27000,-27000,-20647,-27000,-27000,-18000,-25293,27000,-12272,-1800,-13500,-27000,-27000,-27000,-12800,-27000,14615,1
0,-21600,-27000,-20647,-27000,-27000,-27000,-20295,27000,22090,-9000,-13500,-27000,-27000,-27000,-15660,-16200,14618,1
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-6765,27000,22090,-27000,-27000,-27000,-27000,-27000,-16000,-27000,14621,1
0,-27000,-11571,-11117,-27000,-27000,-27000,-10665,27000,-2454,-12600,-13500,-27000,-27000,-27000,-15015,-16200,14626,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-18101,27000,-12272,-16200,-13500,-27000,-27000,-27000,-17910,-27000,14628,1
0,-27000,-19285,-20647,-27000,-27000,-27000,3352,27000,17181,21600,-13500,-27000,-27000,-27000,-17370,-27000,14630,1
0,-27000,-27000,-17470,-27000,-27000,-18000,-26268,27000,-17181,-23400,-13500,-27000,-27000,-27000,-15400,-27000,14631,1
0,-27000,-11571,-11117,-27000,-27000,-18000,-18711,27000,2454,0,-13500,-27000,-27000,-27000,-14683,-27000,14635,1
0,-27000,-19285,-23823,-9000,-27000,-27000,-24074,27000,12272,18000,-13500,-27000,-27000,-27000,-16290,-27000,14636,1
0,-27000,-19285,-27000,-27000,-27000,-27000,4449,27000,17181,0,-27000,-27000,-27000,-27000,-16000,-27000,14639,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-7618,27000,7363,-19800,-13500,-27000,-27000,-27000,-17550,-27000,14644,1
0,-27000,-11571,-23823,-27000,-27000,-27000,-19808,27000,17181,-25200,-13500,-27000,-27000,-27000,-15120,-16200,14658,1
0,-27000,-27000,-20647,-27000,27000,-27000,-7618,27000,2454,5400,-13500,-27000,-27000,-27000,-16470,-27000,14659,1
0,-27000,-27000,-11117,-27000,-27000,-27000,-7984,27000,22090,-14400,-13500,-27000,-27000,-27000,-13847,-27000,14667,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-24318,27000,-2454,9000,-13500,-27000,-27000,-27000,-14233,-27000,14671,1
0,-27000,-19285,-17470,-27000,-27000,-27000,-27000,27000,-12272,-9000,-13500,-27000,-27000,-27000,-15400,-27000,14674,1
0,-27000,-19285,-20647,9000,-27000,-27000,11397,27000,12272,25200,-27000,-27000,-27000,-27000,-11000,-27000,14676,1
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-6765,27000,22090,-27000,-27000,-27000,-27000,-27000,-16000,-27000,14679,1
0,-27000,-11571,-14294,-27000,-27000,-18000,-19930,27000,12272,-21600,-13500,-27000,-27000,-27000,-14190,-16200,14680,1
0,-27000,-19285,-20647,-27000,-27000,-18000,-17248,27000,27000,18000,-13500,-27000,-27000,-27000,-16740,-27000,14683,1
0,-27000,-27000,-23823,-27000,-27000,-18000,-25659,27000,22090,-19800,-13500,-27000,-27000,-27000,-13000,-16200,14686,1
-13500,-27000,-19285,-23823,-27000,-27000,-27000,-21514,27000,-27000,12600,-13500,-27000,-27000,-27000,-19710,-27000,14687,1
-13500,-27000,-27000,-14294,-27000,27000,-27000,-1036,27000,12272,19800,-13500,-27000,-27000,-27000,-15135,-27000,14689,1
0,-27000,-27000,-20647,-27000,-27000,-27000,-20905,27000,-22090,18000,-13500,-27000,-27000,-27000,-19170,-27000,14691,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-4083,27000,7363,-23400,-13500,-27000,-27000,-27000,-16470,-16200,14697,1
0,-27000,-27000,-17470,-27000,-27000,-27000,10056,27000,22090,-23400,-27000,-27000,-27000,-27000,-18100,-27000,14699,1
-13500,-27000,-27000,-23823,-27000,-27000,-18000,-26756,27000,22090,-12600,0,-27000,-27000,-27000,-16700,-27000,14701,1
-13500,-27000,-11571,-7941,-27000,-27000,-27000,-26878,27000,-12272,-7200,13500,-27000,-27000,-27000,-17500,-27000,14704,1
0,-27000,-11571,-20647,-27000,-27000,-27000,-19686,27000,-2454,18000,-13500,-27000,-27000,-27000,-16110,-16200,14709,1
0,-27000,-11571,-20647,-27000,-27000,-18000,-5668,27000,17181,21600,-13500,-27000,-27000,-27000,-16560,-27000,14711,1
0,-27000,-27000,-20647,-27000,-27000,-27000,-13347,27000,-2454,-25200,-27000,-27000,-27000,-27000,-17000,-27000,14717,1
0,-27000,-11571,-27000,-27000,-27000,-27000,-9203,27000,-12272,14400,-27000,-27000,-27000,-27000,-17500,-27000,14728,1
0,-27000,-11571,-20647,-9000,-27000,-27000,-21392,27000,-17181,-5400,-13500,-27000,-27000,-27000,-20285,-27000,14729,1
0,-27000,-11571,-23823,-27000,-27000,-27000,-5058,27000,17181,-27000,-13500,-27000,-27000,-27000,-16110,-27000,14730,1
0,-27000,-19285,-23823,-27000,-27000,-27000,-5790,-27000,17181,-10800,-27000,-27000,-27000,-27000,-20000,-27000,14734,1
0,-27000,-19285,-14294,-27000,-27000,-18000,1645,27000,17181,5400,-13500,-27000,-27000,-27000,-16630,-5400,14738,1
13500,-27000,-11571,-23823,-27000,-27000,-18000,-4814,27000,7363,-16200,-13500,-27000,-27000,-27000,-13230,-27000,14740,1
13500,-27000,-19285,-11117,-27000,-27000,-18000,-12006,27000,12272,7200,-13500,-27000,-27000,-27000,-10800,-27000,14741,1
0,-27000,-11571,-20647,-27000,-27000,-27000,-25415,27000,17181,23400,-13500,-27000,-27000,-27000,-13950,-16200,14745,1
0,-27000,-11571,-20647,-27000,-27000,-27000,-14688,27000,2454,-12600,-27000,-27000,-27000,-27000,-20200,-27000,14747,1
13500,-27000,-11571,-11117,-27000,-27000,-18000,-5546,27000,7363,-3600,-13500,-27000,-27000,-27000,-13874,-27000,14750,1
0,-27000,-19285,-17470,-27000,-27000,-27000,3474,27000,12272,18000,-27000,-27000,-27000,-27000,-17500,-27000,14751,1
-13500,-27000,-11571,-20647,-27000,-27000,-27000,-7130,27000,-2454,-19800,-27000,-27000,-27000,-27000,-17000,-27000,14754,1
0,-21600,-19285,-14294,-27000,-27000,-27000,1279,27000,17181,14400,-13500,-27000,-27000,-27000,-16375,-5400,14756,1
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-13103,27000,2454,-27000,-27000,-27000,-27000,-27000,-19500,-27000,14757,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-2864,27000,12272,-12600,-27000,-27000,-27000,-27000,-18000,-27000,14758,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-14079,27000,17181,-16200,-13500,-27000,-27000,-27000,-15120,-16200,14760,1
13500,-27000,-11571,-11117,9000,-27000,-18000,-15054,27000,7363,-7200,-13500,-27000,-27000,-27000,-5760,-5400,14761,1
0,-27000,-27000,-20647,-27000,-27000,-18000,-17979,27000,17181,9000,-13500,-27000,-27000,-27000,-13769,-27000,14767,1
0,-27000,-11571,-27000,9000,-27000,-27000,6521,27000,-12272,1800,-27000,-27000,-27000,-27000,-16000,-27000,14774,1
0,-27000,-27000,-17470,-9000,-27000,-27000,8959,27000,27000,23400,-13500,-27000,-27000,-27000,-19050,-16200,14776,1
-13500,-27000,-11571,-20647,-27000,-27000,-27000,-22489,27000,-17181,-9000,-13500,-27000,-27000,-27000,-19350,-27000,14777,1
