no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,RowNum,booking_status
0,-27000,-27000,-23823,-27000,-27000,-27000,-20539,27000,17181,-3600,-27000,-27000,-27000,-27000,-15000,-27000,13711,0
0,-27000,-27000,-20647,9000,-27000,-27000,-22246,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16100,-27000,13712,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-21392,27000,-27000,-27000,-13500,-27000,-27000,-27000,-19900,-27000,13713,0
0,-27000,-27000,-14294,-9000,-27000,-27000,-12128,27000,-7363,-9000,-13500,-27000,-27000,-27000,-17565,-5400,13714,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26756,27000,22090,-25200,0,27000,-27000,-26068,-20500,-16200,13715,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-7130,27000,7363,-14400,-13500,-27000,-27000,-27000,-19104,-16200,13716,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-25659,27000,-17181,-16200,-27000,-27000,-27000,-27000,-20000,-27000,13717,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-20783,27000,12272,18000,-13500,-27000,-27000,-27000,-13410,-5400,13718,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-26024,27000,22090,-19800,-27000,-27000,-27000,-27000,-14000,-27000,13720,0
0,-27000,-19285,-17470,-9000,-27000,-27000,-25781,-27000,22090,12600,-13500,-27000,-27000,-27000,-19137,-16200,13722,0
0,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-27000,-27000,-27000,-27000,-16100,-27000,13723,0
0,-27000,-27000,-20647,-27000,-27000,-18000,-25902,27000,2454,-3600,-13500,-27000,-27000,-27000,-10400,-27000,13724,0
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-25537,27000,2454,3600,-13500,-27000,-27000,-27000,-13566,-27000,13726,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-20539,27000,22090,-21600,-13500,-27000,-27000,-27000,-18200,-16200,13728,0
13500,-27000,-11571,-27000,-27000,-27000,-18000,-25781,27000,-22090,-16200,-13500,-27000,-27000,-27000,-14000,-5400,13729,0
0,-27000,-11571,-17470,-27000,-27000,-27000,-21392,27000,-7363,5400,-27000,-27000,-27000,-27000,-18350,-27000,13730,0
-13500,-16200,-11571,-17470,-27000,-27000,-18000,-25537,27000,-22090,-16200,-13500,-27000,-27000,-27000,-17290,-16200,13732,0
-13500,-27000,-19285,-17470,-9000,-27000,-27000,-20539,27000,-17181,1800,-13500,-27000,-27000,-27000,-18830,-16200,13734,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-14932,27000,-22090,5400,0,-27000,-27000,-27000,-18900,-27000,13735,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-19198,27000,-12272,16200,-13500,-27000,-27000,-27000,-16470,-16200,13736,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-12372,27000,-12272,12600,-13500,-27000,-27000,-27000,-17480,-27000,13737,0
0,-27000,-27000,-17470,-27000,-27000,9000,-26390,27000,7363,-23400,-13500,-27000,-27000,-27000,-14776,-27000,13738,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-12981,27000,-17181,18000,-27000,-27000,-27000,-27000,-21200,-27000,13739,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-12738,27000,-7363,-19800,-13500,-27000,-27000,-27000,-16470,-27000,13741,0
-13500,-27000,-27000,-23823,-27000,27000,-27000,-26634,27000,-7363,-7200,0,27000,-27000,-25137,-20300,-5400,13742,0
0,-27000,-27000,-17470,-27000,-27000,-18000,-12128,27000,-7363,-7200,-13500,-27000,-27000,-27000,-14850,-16200,13743,0
0,-16200,-27000,-23823,-27000,-27000,0,-17370,27000,27000,19800,-13500,-27000,-27000,-27000,-11340,-16200,13745,0
0,-21600,-11571,-23823,-27000,-27000,-27000,-12494,27000,2454,12600,-13500,-27000,-27000,-27000,-14850,-27000,13747,0
0,-27000,-19285,-17470,-27000,-27000,-18000,-13713,27000,7363,-9000,-13500,-27000,-27000,-27000,-13860,5400,13748,0
13500,-27000,-11571,-17470,-27000,-27000,-27000,-19686,27000,-12272,-12600,-27000,-27000,-27000,-27000,-22824,-16200,13749,0
-13500,-27000,-19285,-17470,-27000,-27000,-27000,-23586,27000,12272,-19800,-13500,-27000,-27000,-27000,-17660,-27000,13750,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-19320,27000,-7363,10800,-13500,-27000,-27000,-27000,-17229,-16200,13751,0
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-24074,27000,22090,7200,-13500,-27000,-27000,-27000,-17400,-27000,13752,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-21880,-27000,17181,5400,-13500,-27000,-27000,-27000,-17550,-5400,13754,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-13591,27000,2454,-14400,-13500,-27000,-27000,-27000,-15570,-16200,13755,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-21514,27000,27000,-14400,-13500,-27000,-27000,-27000,-18360,-5400,13757,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-25293,-27000,17181,-1800,-27000,-27000,-27000,-27000,-17000,-27000,13760,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-25902,-27000,12272,-9000,-13500,-27000,-27000,-27000,-14150,-16200,13761,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26634,-27000,22090,-19800,0,27000,-27000,-26068,-20500,-27000,13762,0
-13500,-27000,-11571,-23823,-27000,-27000,-27000,-12860,27000,-22090,21600,-27000,-27000,-27000,-27000,-19400,-27000,13763,0
0,-16200,-27000,-23823,-27000,-27000,0,-22124,-27000,17181,14400,-13500,-27000,-27000,-27000,-11069,-27000,13766,0
13500,-27000,-11571,-23823,-27000,-27000,-27000,-10056,27000,-7363,-1800,-13500,-27000,-27000,-27000,-16470,-27000,13767,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-7009,-27000,17181,-25200,-27000,-27000,-27000,-27000,-17000,-27000,13768,0
0,-27000,-27000,-17470,-27000,-27000,-18000,-12250,27000,7363,-23400,-27000,-27000,-27000,-27000,-17496,-27000,13769,0
0,-27000,-3857,-11117,-9000,-27000,-27000,-26878,27000,27000,-19800,-13500,-27000,-27000,-27000,-19297,-16200,13772,0
0,-27000,-27000,-17470,-9000,-27000,-27000,-23343,27000,7363,-25200,-13500,-27000,-27000,-27000,-13590,-16200,13774,0
0,-27000,-27000,-17470,9000,-27000,-27000,-25659,27000,-7363,14400,-27000,-27000,-27000,-27000,-11000,-27000,13775,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-21270,-27000,12272,10800,-13500,-27000,-27000,-27000,-19724,-16200,13777,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-22124,27000,-2454,23400,-13500,-27000,-27000,-27000,-15210,-27000,13778,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-16638,27000,22090,-3600,-13500,-27000,-27000,-27000,-18030,-5400,13779,0
0,-27000,-19285,-27000,-9000,-27000,-27000,-14444,27000,17181,27000,-13500,-27000,-27000,-27000,-18990,-27000,13781,0
0,-21600,-27000,-17470,-27000,-27000,-27000,-23221,27000,17181,16200,-13500,-27000,-27000,-27000,-12100,-5400,13782,0
0,-27000,-11571,-23823,-9000,-27000,-27000,-26146,27000,-12272,12600,-13500,-27000,-27000,-27000,-16100,-16200,13784,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-14688,-27000,7363,-18000,-13500,-27000,-27000,-27000,-20200,-16200,13786,0
0,-27000,-27000,-20647,9000,-27000,-27000,-22246,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16850,-27000,13787,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26878,27000,-22090,-23400,0,27000,-27000,-24206,-20500,-16200,13789,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-12616,27000,-7363,-12600,-13500,-27000,-27000,-27000,-16470,-16200,13790,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-25293,27000,2454,-23400,-13500,-27000,-27000,-27000,-11900,-16200,13791,0
0,-21600,-19285,-20647,-27000,-27000,-27000,-24683,27000,-27000,23400,-13500,-27000,-27000,-27000,-18070,-5400,13793,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-27000,-27000,17181,-27000,-13500,-27000,-27000,-27000,-14400,-27000,13794,0
0,-27000,-11571,-14294,-27000,-27000,-27000,-15419,27000,17181,25200,-27000,-27000,-27000,-27000,-20200,-27000,13798,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-25293,27000,2454,7200,-13500,-27000,-27000,-27000,-17400,-16200,13801,0
0,-27000,-11571,-14294,-27000,-27000,-18000,-20539,27000,12272,-21600,-13500,-27000,-27000,-27000,-14190,-5400,13802,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-22489,27000,17181,-5400,-27000,-27000,-27000,-27000,-17500,-27000,13804,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-3595,27000,-2454,14400,-27000,-27000,-27000,-27000,-17500,-27000,13805,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-19564,-27000,17181,21600,-13500,-27000,-27000,-27000,-18075,-5400,13806,0
0,-27000,-27000,-17470,-27000,-27000,-18000,-25781,27000,12272,23400,-13500,-27000,-27000,-27000,-11747,-27000,13807,0
0,-27000,-27000,-23823,-9000,-27000,-27000,-27000,27000,2454,23400,-13500,-27000,-27000,-27000,-18100,-27000,13808,0
0,-27000,-27000,-23823,9000,-27000,-27000,-20295,27000,-12272,-18000,-27000,-27000,-27000,-27000,-16600,-27000,13809,0
13500,-27000,-3857,-11117,-27000,-27000,-27000,-12006,27000,2454,27000,-27000,-27000,-27000,-27000,-17310,-5400,13811,0
0,-27000,-19285,-20647,-9000,-27000,-27000,-2864,27000,-12272,10800,-13500,-27000,-27000,-27000,-19654,-16200,13812,0
0,-27000,-11571,-17470,-27000,-27000,-27000,-25659,-27000,17181,-9000,0,-27000,-27000,-27000,-17000,-27000,13813,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-18954,-27000,17181,-12600,-27000,-27000,-27000,-27000,-19500,-27000,13815,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26634,-27000,12272,1800,27000,-27000,-27000,-27000,-27000,-27000,13816,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-24318,27000,-17181,0,0,-27000,-27000,-27000,-18100,-27000,13817,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,9325,27000,-7363,-10800,-27000,-27000,-27000,-27000,-19400,-27000,13818,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26268,-27000,7363,-7200,0,-27000,-27000,-27000,-20500,-27000,13819,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26268,27000,2454,7200,-27000,-27000,-27000,-27000,-16400,-27000,13820,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-23221,27000,17181,-3600,-27000,-27000,-27000,-27000,-18500,-27000,13821,0
-13500,-27000,-27000,-23823,-27000,-27000,9000,-26756,27000,27000,9000,0,27000,-27000,-26068,-16500,-27000,13822,0
-13500,-27000,-19285,-23823,-27000,-27000,-27000,-17004,27000,-7363,-25200,-27000,-27000,-27000,-27000,-19000,-16200,13823,0
0,-27000,-27000,-23823,-9000,-27000,-27000,-27000,27000,-27000,-27000,-13500,-27000,-27000,-27000,-18400,-27000,13824,0
0,-27000,-11571,-23823,-27000,-27000,0,-24683,-27000,12272,-19800,-13500,-27000,-27000,-27000,-10500,-16200,13825,0
0,-27000,-19285,-17470,9000,-27000,-27000,-24440,27000,27000,-27000,-13500,-27000,-27000,-27000,-14781,-16200,13826,0
0,-27000,-27000,-20647,-27000,-27000,-18000,-23099,27000,17181,-18000,-13500,-27000,-27000,-27000,-11250,-5400,13827,0
0,-27000,-11571,-17470,-27000,-27000,-18000,-25781,27000,27000,25200,-13500,-27000,-27000,-27000,-14964,-5400,13828,0
0,-27000,-27000,-17470,-27000,-27000,-18000,-19442,27000,17181,16200,-13500,-27000,-27000,-27000,-15840,-16200,13830,0
13500,-27000,-11571,-27000,-27000,-27000,-18000,-26878,27000,22090,-18000,-13500,-27000,-27000,-27000,-3750,-16200,13831,0
13500,-27000,-11571,-14294,-27000,-27000,-18000,-9934,27000,-7363,21600,-13500,-27000,-27000,-27000,-16658,-5400,13834,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-11641,27000,7363,-14400,-27000,-27000,-27000,-27000,-18364,-27000,13835,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-21636,27000,22090,10800,-13500,-27000,-27000,-27000,-17120,-5400,13836,0
0,-27000,-19285,-23823,-27000,-27000,18000,-22124,27000,7363,-5400,-13500,-27000,-27000,-27000,-6462,-16200,13838,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-25781,-27000,12272,-19800,-27000,-27000,-27000,-27000,-18500,-16200,13839,0
-13500,-27000,-19285,-17470,-27000,-27000,-27000,-27000,27000,27000,23400,-27000,-27000,-27000,-27000,-20500,-27000,13840,0
0,-27000,-27000,-23823,-9000,-27000,-27000,-22611,27000,-2454,-27000,-13500,-27000,-27000,-27000,-18090,-5400,13842,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-14322,-27000,27000,-23400,-27000,-27000,-27000,-27000,-19500,-27000,13843,0
0,-27000,-27000,-23823,-9000,-27000,-27000,-26390,27000,-12272,-25200,-13500,-27000,-27000,-27000,-17100,-16200,13844,0
-13500,-27000,-19285,-14294,-9000,-27000,-27000,-21880,-27000,17181,18000,-13500,-27000,-27000,-27000,-19685,-16200,13845,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-26878,27000,2454,18000,0,-27000,-27000,-27000,-19050,-27000,13846,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-14200,27000,17181,-7200,-27000,-27000,-27000,-27000,-23250,-27000,13847,0
0,-21600,-11571,-20647,-9000,-27000,-27000,-25537,27000,-27000,-1800,-13500,-27000,-27000,-27000,-19500,-27000,13848,0
-13500,-27000,-11571,-23823,9000,-27000,-27000,-12128,27000,-17181,19800,-27000,-27000,-27000,-27000,-18400,-27000,13850,0
0,-27000,-27000,-20647,9000,-27000,-27000,-27000,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16100,-27000,13851,0
-13500,-27000,-19285,-17470,-27000,-27000,-18000,-26512,27000,17181,14400,13500,-27000,-27000,-27000,-16000,-27000,13852,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-24805,27000,7363,0,-13500,-27000,-27000,-27000,-11900,-16200,13853,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-21027,27000,22090,-23400,-13500,-27000,-27000,-27000,-19080,-5400,13854,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-26878,27000,12272,7200,-13500,-27000,-27000,-27000,-13906,-16200,13856,0
0,-27000,-27000,-23823,-9000,-27000,-27000,-26878,27000,7363,-12600,-13500,-27000,-27000,-27000,-11200,-5400,13857,0
0,-27000,-27000,-23823,-27000,-27000,-18000,-26756,-27000,12272,5400,-13500,-27000,-27000,-27000,-7000,-16200,13858,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-25659,-27000,7363,9000,-13500,-27000,-27000,-27000,-18000,-27000,13859,0
0,-27000,-27000,-14294,-9000,-27000,-27000,-26756,27000,-2454,21600,-13500,-27000,-27000,-27000,-14550,-16200,13860,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-19930,27000,22090,0,-27000,-27000,-27000,-27000,-19500,-27000,13861,0
0,-27000,-19285,-27000,-9000,-27000,-27000,-21148,27000,22090,-18000,-13500,-27000,-27000,-27000,-19080,-16200,13862,0
0,-27000,-11571,-17470,-27000,-27000,-27000,-23830,27000,17181,0,-27000,-27000,-27000,-27000,-18500,-27000,13864,0
-13500,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-27000,-27000,-27000,-27000,-18300,-27000,13865,0
0,-27000,-27000,-20647,-27000,-27000,-18000,-20417,27000,22090,-9000,-13500,-27000,-27000,-27000,-16380,5400,13867,0
0,-27000,-19285,-14294,-27000,-27000,-27000,-13103,27000,12272,-7200,-13500,-27000,-27000,-27000,-14040,-16200,13868,0
0,-27000,-19285,-20647,-27000,-27000,-18000,-15419,27000,22090,-16200,-13500,-27000,-27000,-27000,-8460,-16200,13869,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-14079,27000,-2454,-14400,-13500,-27000,-27000,-27000,-17772,-16200,13870,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-27000,27000,-22090,-10800,-13500,-27000,-27000,-27000,-19100,-27000,13871,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-23343,-27000,17181,-7200,-13500,-27000,-27000,-27000,-17370,-16200,13872,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-22489,27000,27000,-25200,-13500,-27000,-27000,-27000,-18200,-5400,13875,0
-13500,-27000,-27000,-27000,-27000,-27000,-27000,-26878,27000,12272,-3600,-13500,27000,-27000,-26068,-27000,-16200,13876,0
0,-27000,-19285,-27000,-27000,-27000,-27000,-24927,-27000,27000,-3600,-13500,-27000,-27000,-27000,-20040,-27000,13878,0
0,-27000,-27000,-23823,-9000,-27000,-27000,-27000,27000,-17181,25200,-13500,-27000,-27000,-27000,-18990,-27000,13881,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26878,27000,22090,-1800,0,27000,-22846,-23275,-18200,-27000,13882,0
0,-27000,-27000,-20647,9000,-27000,-27000,-22246,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16100,-27000,13884,0
0,-27000,-11571,-23823,9000,-27000,-27000,-9325,-27000,7363,23400,-27000,-27000,-27000,-27000,-17550,-27000,13885,0
13500,-27000,-19285,-23823,-27000,-27000,-18000,-17857,27000,17181,-14400,-13500,-27000,-27000,-27000,-11880,-16200,13886,0
0,-21600,-11571,-11117,-27000,-27000,-27000,-22124,27000,7363,21600,-13500,-27000,-27000,-27000,-14284,-27000,13887,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-25537,27000,-22090,7200,-13500,-27000,-27000,-27000,-17700,-27000,13889,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-19076,-27000,17181,-25200,-27000,-27000,-27000,-27000,-17000,-27000,13891,0
0,-27000,-27000,-17470,-27000,-27000,0,-26878,27000,-22090,16200,-13500,-27000,-27000,-27000,-17000,-27000,13892,0
-13500,-27000,-11571,-11117,-27000,-27000,-27000,-3108,27000,7363,-27000,-27000,-27000,-27000,-27000,-20200,-27000,13893,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-5790,27000,12272,10800,-27000,-27000,-27000,-27000,-17433,-27000,13895,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-24196,27000,-22090,-16200,-27000,-27000,-27000,-27000,-20400,-27000,13896,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-12981,27000,-22090,19800,-27000,-27000,-27000,-27000,-18400,-27000,13897,0
0,-21600,-11571,-23823,-27000,-27000,-27000,-16882,27000,-12272,-10800,-13500,-27000,-27000,-27000,-17370,-5400,13898,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-27000,27000,7363,25200,-13500,-27000,-27000,-27000,-19229,-27000,13901,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-24805,27000,-27000,-25200,-13500,-27000,-27000,-27000,-16100,-16200,13902,0
-13500,-27000,-27000,-20647,-9000,-27000,-27000,-22977,27000,22090,-9000,-13500,-27000,-27000,-27000,-16600,-16200,13904,0
13500,-27000,-27000,-20647,-27000,-27000,-18000,-24196,27000,2454,-27000,-13500,-27000,-27000,-27000,-8300,-5400,13905,0
0,-27000,-19285,-20647,-27000,-27000,-27000,6887,27000,27000,-12600,-13500,-27000,-27000,-27000,-19170,-5400,13908,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26390,27000,7363,14400,0,-27000,-27000,-27000,-20500,-16200,13914,0
0,-27000,-19285,-20647,-27000,-27000,-18000,-15419,27000,-7363,-18000,-13500,-27000,-27000,-27000,-12960,-16200,13915,0
0,-27000,-27000,-14294,-27000,-27000,-18000,-19076,27000,12272,-3600,-13500,-27000,-27000,-27000,-12060,-16200,13917,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-15297,27000,17181,-14400,-13500,-27000,-27000,-27000,-15120,5400,13918,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-19686,27000,22090,-1800,-27000,-27000,-27000,-27000,-19500,-27000,13921,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-27000,27000,-2454,-16200,-13500,-27000,-27000,-27000,-15500,-16200,13923,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,13835,27000,17181,-5400,-27000,-27000,-27000,-27000,-21467,-27000,13925,0
0,-27000,-11571,-7941,-9000,-27000,-27000,-16151,27000,27000,1800,-13500,-27000,-27000,-27000,-19520,16200,13926,0
0,-27000,-11571,-17470,-27000,-27000,-27000,-12616,27000,7363,-5400,-13500,-27000,-27000,-27000,-15570,-16200,13927,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-16395,27000,27000,3600,-27000,-27000,-27000,-27000,-19500,-27000,13928,0
-13500,-27000,-19285,-27000,-27000,27000,-27000,-26268,27000,12272,18000,0,-27000,-27000,-27000,-20300,-27000,13930,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-21392,27000,22090,-21600,-27000,-27000,-27000,-27000,-20250,-27000,13932,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-19686,-27000,12272,9000,-27000,-27000,-27000,-27000,-20500,-27000,13933,0
0,-27000,-11571,-17470,-9000,-27000,-27000,-25293,27000,-17181,-23400,-13500,-27000,-27000,-27000,-18700,-16200,13934,0
0,-27000,-11571,-27000,-27000,27000,-18000,-24074,27000,12272,-9000,-13500,-27000,-27000,-27000,-12800,-16200,13935,0
0,-27000,-19285,-20647,-9000,-27000,-27000,-21392,27000,27000,0,-13500,-27000,-27000,-27000,-19080,-16200,13937,0
13500,-27000,-11571,-23823,-27000,-27000,-18000,-20539,27000,12272,-23400,-13500,-27000,-27000,-27000,-12780,-5400,13938,0
0,-27000,-19285,-27000,-27000,-27000,-27000,-25415,27000,-17181,7200,-27000,-27000,-27000,-27000,-18500,-16200,13939,0
0,-27000,-11571,-14294,-27000,-27000,-27000,-25415,27000,27000,-23400,-13500,-27000,-27000,-27000,-18061,-27000,13940,0
0,-27000,-27000,-20647,9000,-27000,-27000,-27000,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16100,-27000,13941,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-24318,-27000,22090,1800,0,-27000,-27000,-27000,-20800,-27000,13942,0
0,-27000,-27000,-17470,9000,-27000,-27000,-26878,27000,12272,23400,0,-27000,-27000,-27000,-12400,-27000,13943,0
0,-27000,-27000,-17470,-27000,-27000,-18000,-16029,27000,-17181,27000,-13500,-27000,-27000,-27000,-17370,-27000,13947,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-25537,-27000,7363,-19800,0,-27000,-27000,-27000,-20500,-27000,13948,0
0,-27000,-19285,-14294,-27000,-27000,-27000,-13225,27000,-2454,19800,-13500,-27000,-27000,-27000,-17735,-16200,13949,0
0,-16200,-11571,-20647,-27000,-27000,0,-22977,27000,12272,-10800,-13500,-27000,-27000,-27000,-6210,-5400,13951,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-10300,27000,-2454,7200,-27000,-27000,-27000,-27000,-19500,-27000,13953,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-13591,-27000,27000,-12600,-27000,-27000,-27000,-27000,-20000,-27000,13954,0
0,-27000,-27000,-23823,-27000,-27000,-18000,-23586,27000,-7363,21600,-13500,-27000,-27000,-27000,-11400,-27000,13956,0
-13500,-27000,-19285,-23823,-27000,-27000,-27000,-27000,27000,-22090,23400,27000,-27000,-27000,-27000,-26700,-27000,13958,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-7009,-27000,17181,-25200,-27000,-27000,-27000,-27000,-17000,-27000,13959,0
0,-27000,-27000,-14294,-9000,-27000,-27000,-12372,27000,-12272,-7200,-13500,-27000,-27000,-27000,-18925,-16200,13961,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-8959,-27000,12272,-9000,-13500,-27000,-27000,-27000,-17650,-16200,13962,0
13500,-27000,-11571,-20647,-27000,-27000,-27000,-23343,27000,-2454,5400,-27000,-27000,-27000,-27000,-15840,-16200,13963,0
0,-27000,-27000,-17470,-9000,-27000,-27000,-23465,27000,-22090,-9000,-13500,-27000,-27000,-27000,-19800,-16200,13964,0
0,-27000,-27000,-20647,9000,-27000,-27000,-27000,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16100,-27000,13965,0
0,-27000,-19285,-17470,-9000,-27000,-27000,-25171,27000,-2454,-25200,-13500,-27000,-27000,-27000,-17644,-16200,13966,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-16273,27000,17181,23400,-13500,-27000,-27000,-27000,-17932,-16200,13968,0
-13500,-27000,-11571,-17470,-27000,-27000,-27000,-26634,-27000,22090,-1800,-27000,-27000,-27000,-27000,-22520,-27000,13969,0
-13500,-27000,-27000,-23823,-9000,-27000,-27000,-21880,27000,22090,12600,-13500,-27000,-27000,-27000,-18200,-5400,13970,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-18101,-27000,22090,14400,-27000,-27000,-27000,-27000,-18433,-27000,13971,0
0,-27000,-19285,-17470,-9000,-27000,-9000,-20783,27000,-17181,9000,-13500,-27000,-27000,-27000,-18670,-16200,13974,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-8593,27000,-27000,5400,-27000,-27000,-27000,-27000,-19900,-27000,13975,0
-13500,-27000,-27000,-20647,9000,-27000,-27000,12006,27000,7363,3600,-27000,-27000,-27000,-27000,-18000,-27000,13976,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-18223,27000,7363,3600,-13500,-27000,-27000,-27000,-13410,-5400,13978,0
0,-27000,-27000,-11117,-27000,-27000,-27000,-26390,27000,-27000,-19800,-27000,-27000,-27000,-27000,-21400,-27000,13979,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-26634,27000,-7363,-25200,-27000,-27000,-27000,-27000,-15979,-27000,13980,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-7618,27000,-12272,-12600,-27000,-27000,-27000,-27000,-20000,-16200,13981,0
0,-27000,-27000,-11117,-27000,-27000,-27000,-20539,27000,-17181,23400,-27000,-27000,-27000,-27000,-18500,-27000,13982,0
0,-27000,-19285,-11117,-27000,-27000,-27000,-23099,27000,17181,16200,-13500,-27000,-27000,-27000,-17712,-27000,13983,0
13500,-27000,-11571,-20647,-27000,-27000,-27000,-17248,27000,-17181,16200,-27000,-27000,-27000,-27000,-16380,-16200,13984,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-20051,27000,-2454,-10800,-27000,-27000,-27000,-27000,-17933,-16200,13985,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-15785,-27000,17181,-16200,-27000,-27000,-27000,-27000,-20000,-27000,13987,0
0,-27000,-27000,-14294,-27000,-27000,-18000,-24074,27000,27000,-16200,-13500,-27000,-27000,-27000,-17310,-5400,13990,0
0,-27000,-11571,-11117,-27000,-27000,-27000,-6033,27000,2454,3600,-13500,-27000,-27000,-27000,-19716,-16200,13992,0
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-27000,27000,-27000,-21600,0,-27000,-27000,-27000,-20500,-27000,13994,0
0,-27000,-19285,-17470,-9000,-27000,-27000,-26024,-27000,17181,23400,-13500,-27000,-27000,-27000,-17576,-27000,13996,0
